model,correlation,item_id,item_type,n_papers
Claude Sonnet 4.6,0.6673064827919006,10.1016_j.chaos.2015.06.002,Individual paper,1
Claude Sonnet 4.6,0.6551535129547119,10.1016_j.chaos.2016.08.015,Individual paper,1
Claude Sonnet 4.6,0.6100442409515381,10.1016_j.chaos.2016.10.003,Individual paper,1
Claude Sonnet 4.6,0.6917572617530823,10.1016_j.chaos.2016.12.008,Individual paper,1
Claude Sonnet 4.6,0.6419104337692261,10.1016_j.chaos.2017.06.015,Individual paper,1
Claude Sonnet 4.6,0.6333856582641602,10.1016_j.chaos.2017.10.016,Individual paper,1
Claude Sonnet 4.6,0.6748254299163818,10.1016_j.chaos.2018.01.019,Individual paper,1
Claude Sonnet 4.6,0.6673939824104309,10.1016_j.chaos.2018.02.035,Individual paper,1
Claude Sonnet 4.6,0.6597524285316467,10.1016_j.chaos.2018.03.029,Individual paper,1
Claude Sonnet 4.6,0.6870973706245422,10.1016_j.chaos.2018.03.036,Individual paper,1
Claude Sonnet 4.6,0.6837009787559509,10.1016_j.chaos.2018.12.040,Individual paper,1
Claude Sonnet 4.6,0.6395909190177917,10.1016_j.chaos.2019.01.004,Individual paper,1
Claude Sonnet 4.6,0.6274688839912415,10.1016_j.chaos.2019.04.015,Individual paper,1
Claude Sonnet 4.6,0.6578974723815918,10.1016_j.chaos.2019.109398,Individual paper,1
Claude Sonnet 4.6,0.6179289817810059,10.1016_j.chaos.2019.109422,Individual paper,1
Claude Sonnet 4.6,0.6964733004570007,10.1016_j.chaos.2019.109423,Individual paper,1
Claude Sonnet 4.6,0.6423278450965881,10.1016_j.chaos.2019.109517,Individual paper,1
Claude Sonnet 4.6,0.6438444256782532,10.1016_j.chaos.2019.109518,Individual paper,1
Claude Sonnet 4.6,0.6790398359298706,10.1016_j.chaos.2020.109715,Individual paper,1
Claude Sonnet 4.6,0.6423087120056152,10.1016_j.chaos.2021.111229,Individual paper,1
Claude Sonnet 4.6,0.6555004715919495,10.1016_j.chaos.2021.111395,Individual paper,1
Claude Sonnet 4.6,0.6347570419311523,10.1016_j.chaos.2021.111663,Individual paper,1
Claude Sonnet 4.6,0.6740407347679138,10.1016_j.chaos.2022.111948,Individual paper,1
Claude Sonnet 4.6,0.6633267402648926,10.1016_j.chaos.2022.111973,Individual paper,1
Claude Sonnet 4.6,0.6535881161689758,10.1016_j.chaos.2022.112298,Individual paper,1
Claude Sonnet 4.6,0.6271737217903137,10.1016_j.chaos.2022.112413,Individual paper,1
Claude Sonnet 4.6,0.6419516801834106,10.1016_j.chaos.2022.112432,Individual paper,1
Claude Sonnet 4.6,0.6391230225563049,10.1016_j.chaos.2022.112747,Individual paper,1
Claude Sonnet 4.6,0.6401544809341431,10.1016_j.chaos.2022.112849,Individual paper,1
Claude Sonnet 4.6,0.628356397151947,10.1016_j.chaos.2022.112987,Individual paper,1
Claude Sonnet 4.6,0.6572481393814087,10.1016_j.chaos.2023.113218,Individual paper,1
Claude Sonnet 4.6,0.6376789808273315,10.1016_j.chaos.2023.113236,Individual paper,1
Claude Sonnet 4.6,0.6552255749702454,10.1016_j.chaos.2023.113295,Individual paper,1
Claude Sonnet 4.6,0.5966117978096008,10.1016_j.chaos.2023.113318,Individual paper,1
Claude Sonnet 4.6,0.6555957198143005,10.1016_j.chaos.2023.113319,Individual paper,1
Claude Sonnet 4.6,0.6293946504592896,10.1016_j.chaos.2023.113519,Individual paper,1
Claude Sonnet 4.6,0.6442453265190125,10.1016_j.chaos.2023.113552,Individual paper,1
Claude Sonnet 4.6,0.6168975830078125,10.1016_j.chaos.2023.113562,Individual paper,1
Claude Sonnet 4.6,0.6571229100227356,10.1016_j.chaos.2023.113669,Individual paper,1
Claude Sonnet 4.6,0.6184197068214417,10.1016_j.chaos.2023.114011,Individual paper,1
Claude Sonnet 4.6,0.6602731347084045,10.1016_j.chaos.2023.114031,Individual paper,1
Claude Sonnet 4.6,0.635438084602356,10.1016_j.chaos.2023.114385,Individual paper,1
Claude Sonnet 4.6,0.6573680639266968,10.1016_j.chaos.2024.114545,Individual paper,1
Claude Sonnet 4.6,0.6882972717285156,10.1016_j.chaos.2024.114547,Individual paper,1
Claude Sonnet 4.6,0.6571228504180908,10.1016_j.chaos.2024.114651,Individual paper,1
Claude Sonnet 4.6,0.6303449273109436,10.1016_j.chaos.2024.114699,Individual paper,1
Claude Sonnet 4.6,0.6289363503456116,10.1016_j.chaos.2024.114754,Individual paper,1
Claude Sonnet 4.6,0.6620961427688599,10.1016_j.chaos.2024.114859,Individual paper,1
Claude Sonnet 4.6,0.6678130626678467,10.1016_j.chaos.2024.115003,Individual paper,1
Claude Sonnet 4.6,0.6313030123710632,10.1016_j.chaos.2024.115095,Individual paper,1
Claude Sonnet 4.6,0.6762171387672424,10.1016_j.chaos.2024.115250,Individual paper,1
Claude Sonnet 4.6,0.6181123852729797,10.1016_j.chaos.2024.115693,Individual paper,1
Claude Sonnet 4.6,0.6659170985221863,10.1016_j.chaos.2024.115778,Individual paper,1
Claude Sonnet 4.6,0.6897478699684143,10.1016_j.chaos.2025.116135,Individual paper,1
Claude Sonnet 4.6,0.6682901978492737,10.1016_j.chaos.2025.116255,Individual paper,1
Claude Sonnet 4.6,0.6744077801704407,10.1016_j.chaos.2025.116295,Individual paper,1
Claude Sonnet 4.6,0.6312416791915894,10.1016_j.chaos.2025.116297,Individual paper,1
Claude Sonnet 4.6,0.6279391050338745,10.1016_j.chaos.2025.116298,Individual paper,1
Claude Sonnet 4.6,0.6714714169502258,10.1016_j.chaos.2025.116323,Individual paper,1
Claude Sonnet 4.6,0.6144301891326904,10.1016_j.chieco.2022.101826,Individual paper,1
Claude Sonnet 4.6,0.6468622088432312,10.1016_j.chieco.2024.102267,Individual paper,1
Claude Sonnet 4.6,0.6307214498519897,10.1016_j.chieco.2025.102459,Individual paper,1
Claude Sonnet 4.6,0.6706451773643494,10.1016_j.cie.2018.02.040,Individual paper,1
Claude Sonnet 4.6,0.6772382259368896,10.1016_j.cnsns.2021.105726,Individual paper,1
Claude Sonnet 4.6,0.6165943145751953,10.1016_j.cognition.2017.01.017,Individual paper,1
Claude Sonnet 4.6,0.6242105960845947,10.1016_j.cogsys.2005.11.010,Individual paper,1
Claude Sonnet 4.6,0.6549243927001953,10.1016_j.comnet.2011.07.011,Individual paper,1
Claude Sonnet 4.6,0.6706612706184387,10.1016_j.comnet.2011.11.013,Individual paper,1
Claude Sonnet 4.6,0.6571922302246094,10.1016_j.comnet.2012.08.012,Individual paper,1
Claude Sonnet 4.6,0.6229956150054932,10.1016_j.conb.2004.10.007,Individual paper,1
Claude Sonnet 4.6,0.6636894345283508,10.1016_j.copsyc.2021.06.020,Individual paper,1
Claude Sonnet 4.6,0.6334443688392639,10.1016_j.copsyc.2021.08.033,Individual paper,1
Claude Sonnet 4.6,0.6245212554931641,10.1016_j.copsyc.2021.09.003,Individual paper,1
Claude Sonnet 4.6,0.6628130078315735,10.1016_j.copsyc.2024.101849,Individual paper,1
Claude Sonnet 4.6,0.6674569845199585,10.1016_j.cosust.2014.08.002,Individual paper,1
Claude Sonnet 4.6,0.6267191171646118,10.1016_j.cub.2006.03.069,Individual paper,1
Claude Sonnet 4.6,0.6820716857910156,10.1016_j.cub.2010.10.027,Individual paper,1
Claude Sonnet 4.6,0.6609553694725037,10.1016_j.drugalcdep.2013.08.013,Individual paper,1
Claude Sonnet 4.6,0.6489961743354797,10.1016_j.ecocom.2018.06.001,Individual paper,1
Claude Sonnet 4.6,0.6900211572647095,10.1016_j.ecolecon.2006.11.003,Individual paper,1
Claude Sonnet 4.6,0.7024447917938232,10.1016_j.ecolecon.2008.01.015,Individual paper,1
Claude Sonnet 4.6,0.6805892586708069,10.1016_j.ecolecon.2011.01.011,Individual paper,1
Claude Sonnet 4.6,0.6823303699493408,10.1016_j.ecolecon.2011.05.011,Individual paper,1
Claude Sonnet 4.6,0.6256603598594666,10.1016_j.ecolecon.2013.05.013,Individual paper,1
Claude Sonnet 4.6,0.6879129409790039,10.1016_j.ecolecon.2013.08.010,Individual paper,1
Claude Sonnet 4.6,0.6444332003593445,10.1016_j.ecolecon.2015.04.005,Individual paper,1
Claude Sonnet 4.6,0.6957473158836365,10.1016_j.ecolecon.2015.05.011,Individual paper,1
Claude Sonnet 4.6,0.6253518462181091,10.1016_j.ecolecon.2019.106432,Individual paper,1
Claude Sonnet 4.6,0.6283175349235535,10.1016_j.ecolecon.2022.107597,Individual paper,1
Claude Sonnet 4.6,0.6398261785507202,10.1016_j.ecolecon.2023.107932,Individual paper,1
Claude Sonnet 4.6,0.6480385065078735,10.1016_j.ecolecon.2024.108388,Individual paper,1
Claude Sonnet 4.6,0.683125376701355,10.1016_j.ecolecon.2024.108438,Individual paper,1
Claude Sonnet 4.6,0.6857528686523438,10.1016_j.econlet.2006.02.010,Individual paper,1
Claude Sonnet 4.6,0.61427903175354,10.1016_j.econlet.2007.09.048,Individual paper,1
Claude Sonnet 4.6,0.6589995622634888,10.1016_j.econlet.2008.12.012,Individual paper,1
Claude Sonnet 4.6,0.6634717583656311,10.1016_j.econlet.2009.08.024,Individual paper,1
Claude Sonnet 4.6,0.685359537601471,10.1016_j.econlet.2012.08.002,Individual paper,1
Claude Sonnet 4.6,0.682997465133667,10.1016_j.econlet.2012.08.014,Individual paper,1
Claude Sonnet 4.6,0.6209185719490051,10.1016_j.econlet.2014.05.017,Individual paper,1
Claude Sonnet 4.6,0.6696972846984863,10.1016_j.econlet.2016.12.025,Individual paper,1
Claude Sonnet 4.6,0.6389324069023132,10.1016_j.econlet.2017.01.016,Individual paper,1
Claude Sonnet 4.6,0.6457746624946594,10.1016_j.econlet.2017.05.022,Individual paper,1
Claude Sonnet 4.6,0.6232014894485474,10.1016_j.econlet.2018.07.043,Individual paper,1
Claude Sonnet 4.6,0.6039649844169617,10.1016_j.econlet.2020.109155,Individual paper,1
Claude Sonnet 4.6,0.6738530993461609,10.1016_j.ejor.2008.01.021,Individual paper,1
Claude Sonnet 4.6,0.6469802260398865,10.1016_j.ejpoleco.2009.10.002,Individual paper,1
Claude Sonnet 4.6,0.6654238700866699,10.1016_j.ejpoleco.2009.11.006,Individual paper,1
Claude Sonnet 4.6,0.6435688734054565,10.1016_j.ejpoleco.2012.03.001,Individual paper,1
Claude Sonnet 4.6,0.6474868655204773,10.1016_j.ejpoleco.2013.11.005,Individual paper,1
Claude Sonnet 4.6,0.6868300437927246,10.1016_j.ejpoleco.2022.102354,Individual paper,1
Claude Sonnet 4.6,0.6186935901641846,10.1016_j.envsci.2014.05.006,Individual paper,1
Claude Sonnet 4.6,0.6422297358512878,10.1016_j.eswa.2014.02.050,Individual paper,1
Claude Sonnet 4.6,0.6819788813591003,10.1016_j.euroecorev.2004.10.005,Individual paper,1
Claude Sonnet 4.6,0.7303696870803833,10.1016_j.euroecorev.2008.09.005,Individual paper,1
Claude Sonnet 4.6,0.6668753027915955,10.1016_j.euroecorev.2008.09.007,Individual paper,1
Claude Sonnet 4.6,0.7204338908195496,10.1016_j.euroecorev.2010.04.003,Individual paper,1
Claude Sonnet 4.6,0.5474497675895691,10.1016_j.euroecorev.2012.05.003,Individual paper,1
Claude Sonnet 4.6,0.6655652523040771,10.1016_j.euroecorev.2012.09.008,Individual paper,1
Claude Sonnet 4.6,0.7022145986557007,10.1016_j.euroecorev.2013.11.012,Individual paper,1
Claude Sonnet 4.6,0.6176403760910034,10.1016_j.euroecorev.2014.11.009,Individual paper,1
Claude Sonnet 4.6,0.6153133511543274,10.1016_j.euroecorev.2015.06.004,Individual paper,1
Claude Sonnet 4.6,0.6823713779449463,10.1016_j.euroecorev.2016.08.004,Individual paper,1
Claude Sonnet 4.6,0.6474857330322266,10.1016_j.euroecorev.2017.01.007,Individual paper,1
Claude Sonnet 4.6,0.6636209487915039,10.1016_j.euroecorev.2017.07.013,Individual paper,1
Claude Sonnet 4.6,0.6339227557182312,10.1016_j.euroecorev.2018.05.004,Individual paper,1
Claude Sonnet 4.6,0.648030161857605,10.1016_j.euroecorev.2019.103346,Individual paper,1
Claude Sonnet 4.6,0.6720377802848816,10.1016_j.euroecorev.2021.103711,Individual paper,1
Claude Sonnet 4.6,0.6975855827331543,10.1016_j.euroecorev.2021.103862,Individual paper,1
Claude Sonnet 4.6,0.6921996474266052,10.1016_j.euroecorev.2023.104466,Individual paper,1
Claude Sonnet 4.6,0.627780020236969,10.1016_j.euroecorev.2023.104659,Individual paper,1
Claude Sonnet 4.6,0.6559007167816162,10.1016_j.euroecorev.2024.104682,Individual paper,1
Claude Sonnet 4.6,0.6806763410568237,10.1016_j.euroecorev.2024.104818,Individual paper,1
Claude Sonnet 4.6,0.6859628558158875,10.1016_j.euroecorev.2024.104885,Individual paper,1
Claude Sonnet 4.6,0.6571229100227356,10.1016_j.evolhumbehav.2004.03.002,Individual paper,1
Claude Sonnet 4.6,0.6247248649597168,10.1016_j.evolhumbehav.2004.04.002,Individual paper,1
Claude Sonnet 4.6,0.6941900849342346,10.1016_j.evolhumbehav.2004.08.001,Individual paper,1
Claude Sonnet 4.6,0.6718550324440002,10.1016_j.evolhumbehav.2006.06.001,Individual paper,1
Claude Sonnet 4.6,0.6840280294418335,10.1016_j.evolhumbehav.2006.08.002,Individual paper,1
Claude Sonnet 4.6,0.6724706888198853,10.1016_j.evolhumbehav.2007.04.001,Individual paper,1
Claude Sonnet 4.6,0.6013523936271667,10.1016_j.evolhumbehav.2007.08.002,Individual paper,1
Claude Sonnet 4.6,0.6784793138504028,10.1016_j.evolhumbehav.2008.01.001,Individual paper,1
Claude Sonnet 4.6,0.6724341511726379,10.1016_j.evolhumbehav.2013.10.001,Individual paper,1
Claude Sonnet 4.6,0.66498863697052,10.1016_j.evolhumbehav.2014.02.002,Individual paper,1
Claude Sonnet 4.6,0.6795880198478699,10.1016_j.evolhumbehav.2014.09.001,Individual paper,1
Claude Sonnet 4.6,0.6457353830337524,10.1016_j.evolhumbehav.2015.02.002,Individual paper,1
Claude Sonnet 4.6,0.6483979225158691,10.1016_j.evolhumbehav.2015.02.003,Individual paper,1
Claude Sonnet 4.6,0.6557495594024658,10.1016_j.evolhumbehav.2015.06.002,Individual paper,1
Claude Sonnet 4.6,0.642497181892395,10.1016_j.evolhumbehav.2015.12.004,Individual paper,1
Claude Sonnet 4.6,0.6697635054588318,10.1016_j.evolhumbehav.2016.02.001,Individual paper,1
Claude Sonnet 4.6,0.6652532815933228,10.1016_j.evolhumbehav.2017.07.003,Individual paper,1
Claude Sonnet 4.6,0.6407629251480103,10.1016_j.evolhumbehav.2020.05.007,Individual paper,1
Claude Sonnet 4.6,0.6775481104850769,10.1016_j.evolhumbehav.2020.10.002,Individual paper,1
Claude Sonnet 4.6,0.6447736620903015,10.1016_j.evolhumbehav.2021.04.002,Individual paper,1
Claude Sonnet 4.6,0.6686495542526245,10.1016_j.evolhumbehav.2022.10.002,Individual paper,1
Claude Sonnet 4.6,0.714259147644043,10.1016_j.evolhumbehav.2023.03.001,Individual paper,1
Claude Sonnet 4.6,0.678410530090332,10.1016_j.evolhumbehav.2023.06.002,Individual paper,1
Claude Sonnet 4.6,0.6476534605026245,10.1016_j.evolhumbehav.2024.01.003,Individual paper,1
Claude Sonnet 4.6,0.6723293662071228,10.1016_j.evolhumbehav.2025.106711,Individual paper,1
Claude Sonnet 4.6,0.6587576270103455,10.1016_j.forpol.2004.03.006,Individual paper,1
Claude Sonnet 4.6,0.6470768451690674,10.1016_j.forpol.2020.102121,Individual paper,1
Claude Sonnet 4.6,0.6935652494430542,10.1016_j.geb.2004.08.007,Individual paper,1
Claude Sonnet 4.6,0.6558399796485901,10.1016_j.geb.2005.03.001,Individual paper,1
Claude Sonnet 4.6,0.6867961287498474,10.1016_j.geb.2006.03.007,Individual paper,1
Claude Sonnet 4.6,0.6579139828681946,10.1016_j.geb.2006.08.011,Individual paper,1
Claude Sonnet 4.6,0.6087506413459778,10.1016_j.geb.2007.05.001,Individual paper,1
Claude Sonnet 4.6,0.6706241965293884,10.1016_j.geb.2007.09.004,Individual paper,1
Claude Sonnet 4.6,0.6460821628570557,10.1016_j.geb.2007.10.009,Individual paper,1
Claude Sonnet 4.6,0.6100930571556091,10.1016_j.geb.2009.07.007,Individual paper,1
Claude Sonnet 4.6,0.6457525491714478,10.1016_j.geb.2009.09.004,Individual paper,1
Claude Sonnet 4.6,0.7082194685935974,10.1016_j.geb.2010.08.010,Individual paper,1
Claude Sonnet 4.6,0.622727632522583,10.1016_j.geb.2012.10.001,Individual paper,1
Claude Sonnet 4.6,0.6309046745300293,10.1016_j.geb.2012.10.011,Individual paper,1
Claude Sonnet 4.6,0.6420703530311584,10.1016_j.geb.2013.06.012,Individual paper,1
Claude Sonnet 4.6,0.6333550810813904,10.1016_j.geb.2014.01.002,Individual paper,1
Claude Sonnet 4.6,0.6536911725997925,10.1016_j.geb.2014.03.006,Individual paper,1
Claude Sonnet 4.6,0.6795278191566467,10.1016_j.geb.2015.05.005,Individual paper,1
Claude Sonnet 4.6,0.6455428600311279,10.1016_j.geb.2015.10.001,Individual paper,1
Claude Sonnet 4.6,0.6607491970062256,10.1016_j.geb.2016.02.009,Individual paper,1
Claude Sonnet 4.6,0.6335770487785339,10.1016_j.geb.2016.03.002,Individual paper,1
Claude Sonnet 4.6,0.645524263381958,10.1016_j.geb.2017.02.007,Individual paper,1
Claude Sonnet 4.6,0.6667019724845886,10.1016_j.geb.2017.09.015,Individual paper,1
Claude Sonnet 4.6,0.6544471383094788,10.1016_j.geb.2018.10.003,Individual paper,1
Claude Sonnet 4.6,0.6537982821464539,10.1016_j.geb.2019.02.006,Individual paper,1
Claude Sonnet 4.6,0.6567333936691284,10.1016_j.geb.2020.07.001,Individual paper,1
Claude Sonnet 4.6,0.6306626796722412,10.1016_j.geb.2020.07.004,Individual paper,1
Claude Sonnet 4.6,0.6778677105903625,10.1016_j.geb.2020.08.004,Individual paper,1
Claude Sonnet 4.6,0.6103445291519165,10.1016_j.geb.2021.08.003,Individual paper,1
Claude Sonnet 4.6,0.6572386026382446,10.1016_j.geb.2022.03.015,Individual paper,1
Claude Sonnet 4.6,0.6404775977134705,10.1016_j.geb.2023.02.005,Individual paper,1
Claude Sonnet 4.6,0.6723459959030151,10.1016_j.geb.2023.04.003,Individual paper,1
Claude Sonnet 4.6,0.6633548736572266,10.1016_j.geb.2025.01.011,Individual paper,1
Claude Sonnet 4.6,0.6510822176933289,10.1016_j.heliyon.2023.e16729,Individual paper,1
Claude Sonnet 4.6,0.6632084250450134,10.1016_j.heliyon.2023.e22748,Individual paper,1
Claude Sonnet 4.6,0.6969916820526123,10.1016_j.hydroa.2024.100188,Individual paper,1
Claude Sonnet 4.6,0.668101966381073,10.1016_j.ins.2016.07.041,Individual paper,1
Claude Sonnet 4.6,0.6174355745315552,10.1016_j.irle.2013.07.005,Individual paper,1
Claude Sonnet 4.6,0.6991060972213745,10.1016_j.irle.2014.03.001,Individual paper,1
Claude Sonnet 4.6,0.6804382801055908,10.1016_j.irle.2018.12.010,Individual paper,1
Claude Sonnet 4.6,0.6425933837890625,10.1016_j.irle.2019.105858,Individual paper,1
Claude Sonnet 4.6,0.6828314661979675,10.1016_j.irle.2020.105931,Individual paper,1
Claude Sonnet 4.6,0.6585391163825989,10.1016_j.isci.2020.101438,Individual paper,1
Claude Sonnet 4.6,0.6337154507637024,10.1016_j.isci.2021.102844,Individual paper,1
Claude Sonnet 4.6,0.654811680316925,10.1016_j.isci.2025.112833,Individual paper,1
Claude Sonnet 4.6,0.6681900024414062,10.1016_j.jdeveco.2011.12.002,Individual paper,1
Claude Sonnet 4.6,0.6782017350196838,10.1016_j.jdeveco.2022.102845,Individual paper,1
Claude Sonnet 4.6,0.6676428318023682,10.1016_j.jebo.2003.06.005,Individual paper,1
Claude Sonnet 4.6,0.7220919728279114,10.1016_j.jebo.2003.06.006,Individual paper,1
Claude Sonnet 4.6,0.6410772204399109,10.1016_j.jebo.2003.11.006,Individual paper,1
Claude Sonnet 4.6,0.6819732189178467,10.1016_j.jebo.2005.02.008,Individual paper,1
Claude Sonnet 4.6,0.6574239134788513,10.1016_j.jebo.2005.04.018,Individual paper,1
Claude Sonnet 4.6,0.6829901337623596,10.1016_j.jebo.2005.07.002,Individual paper,1
Claude Sonnet 4.6,0.6195039749145508,10.1016_j.jebo.2008.02.006,Individual paper,1
Claude Sonnet 4.6,0.6304874420166016,10.1016_j.jebo.2008.09.007,Individual paper,1
Claude Sonnet 4.6,0.6000779867172241,10.1016_j.jebo.2009.01.006,Individual paper,1
Claude Sonnet 4.6,0.6081523895263672,10.1016_j.jebo.2009.03.011,Individual paper,1
Claude Sonnet 4.6,0.6569800972938538,10.1016_j.jebo.2009.03.022,Individual paper,1
Claude Sonnet 4.6,0.6642420887947083,10.1016_j.jebo.2009.11.001,Individual paper,1
Claude Sonnet 4.6,0.658073902130127,10.1016_j.jebo.2009.11.003,Individual paper,1
Claude Sonnet 4.6,0.6517760157585144,10.1016_j.jebo.2010.09.010,Individual paper,1
Claude Sonnet 4.6,0.6787832975387573,10.1016_j.jebo.2011.01.005,Individual paper,1
Claude Sonnet 4.6,0.5170004367828369,10.1016_j.jebo.2011.01.017,Individual paper,1
Claude Sonnet 4.6,0.6469308137893677,10.1016_j.jebo.2011.01.018,Individual paper,1
Claude Sonnet 4.6,0.6515119671821594,10.1016_j.jebo.2011.09.002,Individual paper,1
Claude Sonnet 4.6,0.6752578616142273,10.1016_j.jebo.2011.10.002,Individual paper,1
Claude Sonnet 4.6,0.6740943193435669,10.1016_j.jebo.2011.10.020,Individual paper,1
Claude Sonnet 4.6,0.6389079689979553,10.1016_j.jebo.2012.06.001,Individual paper,1
Claude Sonnet 4.6,0.6967255473136902,10.1016_j.jebo.2012.09.013,Individual paper,1
Claude Sonnet 4.6,0.6701151132583618,10.1016_j.jebo.2012.12.024,Individual paper,1
Claude Sonnet 4.6,0.7086211442947388,10.1016_j.jebo.2013.08.002,Individual paper,1
Claude Sonnet 4.6,0.6719115376472473,10.1016_j.jebo.2013.08.006,Individual paper,1
Claude Sonnet 4.6,0.6998681426048279,10.1016_j.jebo.2014.03.005,Individual paper,1
Claude Sonnet 4.6,0.6890565752983093,10.1016_j.jebo.2014.07.005,Individual paper,1
Claude Sonnet 4.6,0.6818090677261353,10.1016_j.jebo.2014.08.005,Individual paper,1
Claude Sonnet 4.6,0.653843104839325,10.1016_j.jebo.2014.11.004,Individual paper,1
Claude Sonnet 4.6,0.6080650091171265,10.1016_j.jebo.2014.11.009,Individual paper,1
Claude Sonnet 4.6,0.6702747344970703,10.1016_j.jebo.2015.02.002,Individual paper,1
