model,item_id,n_aug_runs,correlation,delta_correlation,baseline_correlation_mean30,above_baseline
GPT-4.1,10.1016_j.euroecorev.2023.104659,5,0.5487459301948547,0.001257300376892,0.6145930323334075,False
GPT-4.1,10.1016_j.euroecorev.2024.104682,5,0.5458202958106995,-0.0016683340072631,0.6145930323334075,False
GPT-4.1,10.1016_j.euroecorev.2024.104818,5,0.5547488927841187,0.007260262966156,0.6145930323334075,False
GPT-4.1,10.1016_j.euroecorev.2024.104885,5,0.555734395980835,0.0082457661628723,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2004.03.002,5,0.5763011574745178,0.0288125276565551,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2004.04.002,5,0.4985623657703399,-0.0489262640476226,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2004.08.001,5,0.6315526962280273,0.0840640664100647,0.6145930323334075,True
GPT-4.1,10.1016_j.evolhumbehav.2006.06.001,5,0.5977121591567993,0.0502235293388366,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2006.08.002,5,0.5552129149436951,0.0077242851257324,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2007.04.001,5,0.6082295775413513,0.0607409477233886,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2007.08.002,5,0.5795369148254395,0.0320482850074768,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2008.01.001,5,0.6076691150665283,0.0601804852485656,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2013.10.001,5,0.5861849188804626,0.0386962890625,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2014.02.002,5,0.5961081981658936,0.0486195683479309,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2014.09.001,5,0.4688388109207153,-0.0786498188972473,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2015.02.002,5,0.5948381423950195,0.0473495125770568,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2015.02.003,5,0.5944066047668457,0.046917974948883,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2015.06.002,5,0.6463595032691956,0.0988708734512329,0.6145930323334075,True
GPT-4.1,10.1016_j.evolhumbehav.2015.12.004,5,0.6166008114814758,0.0691121816635131,0.6145930323334075,True
GPT-4.1,10.1016_j.evolhumbehav.2016.02.001,5,0.6234808564186096,0.0759922266006469,0.6145930323334075,True
GPT-4.1,10.1016_j.evolhumbehav.2017.07.003,5,0.6124308705329895,0.0649422407150268,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2020.05.007,5,0.5959259271621704,0.0484372973442077,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2020.10.002,5,0.5947389006614685,0.0472502708435058,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2021.04.002,5,0.6035044193267822,0.0560157895088195,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2022.10.002,5,0.5722166299819946,0.0247280001640319,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2023.03.001,5,0.5557115077972412,0.0082228779792785,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2023.06.002,5,0.6519419550895691,0.1044533252716064,0.6145930323334075,True
GPT-4.1,10.1016_j.evolhumbehav.2024.01.003,5,0.6010630130767822,0.0535743832588195,0.6145930323334075,False
GPT-4.1,10.1016_j.evolhumbehav.2025.106711,5,0.5776897668838501,0.0302011370658874,0.6145930323334075,False
GPT-4.1,10.1016_j.forpol.2004.03.006,5,0.6807401180267334,0.1332514882087707,0.6145930323334075,True
GPT-4.1,10.1016_j.forpol.2020.102121,5,0.5148816108703613,-0.0326070189476013,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2004.08.007,5,0.5228918194770813,-0.0245968103408813,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2005.03.001,5,0.6287639737129211,0.0812753438949585,0.6145930323334075,True
GPT-4.1,10.1016_j.geb.2006.03.007,5,0.6803766489028931,0.1328880190849304,0.6145930323334075,True
GPT-4.1,10.1016_j.geb.2006.08.011,5,0.6110000014305115,0.0635113716125488,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2007.05.001,5,0.5876365900039673,0.0401479601860046,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2007.09.004,5,0.6311473846435547,0.083658754825592,0.6145930323334075,True
GPT-4.1,10.1016_j.geb.2007.10.009,5,0.55892014503479,0.0114315152168273,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2009.07.007,5,0.5700206756591797,0.022532045841217,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2009.09.004,5,0.5869627594947815,0.0394741296768188,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2010.08.010,5,0.698408305644989,0.1509196758270263,0.6145930323334075,True
GPT-4.1,10.1016_j.geb.2012.10.001,5,0.5132237076759338,-0.0342649221420288,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2012.10.011,5,0.5383979678153992,-0.0090906620025634,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2013.06.012,5,0.6071657538414001,0.0596771240234375,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2014.01.002,5,0.6036536693572998,0.0561650395393371,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2014.03.006,5,0.5913317799568176,0.0438431501388549,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2015.05.005,5,0.5938894152641296,0.0464007854461669,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2015.10.001,5,0.5565397143363953,0.0090510845184326,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2016.02.009,5,0.6510580778121948,0.1035694479942321,0.6145930323334075,True
GPT-4.1,10.1016_j.geb.2016.03.002,5,0.5622519850730896,0.0147633552551269,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2017.02.007,5,0.5956128239631653,0.0481241941452026,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2017.09.015,5,0.6375901103019714,0.0901014804840087,0.6145930323334075,True
GPT-4.1,10.1016_j.geb.2018.10.003,5,0.6115601062774658,0.0640714764595031,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2019.02.006,5,0.5619891285896301,0.0145004987716674,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2020.07.001,5,0.6046613454818726,0.0571727156639099,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2020.07.004,5,0.5743806958198547,0.026892066001892,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2020.08.004,5,0.5822647213935852,0.0347760915756225,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2021.08.003,5,0.472161054611206,-0.0753275752067565,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2022.03.015,5,0.5874449014663696,0.0399562716484069,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2023.02.005,5,0.5679346919059753,0.0204460620880126,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2023.04.003,5,0.5784538984298706,0.0309652686119079,0.6145930323334075,False
GPT-4.1,10.1016_j.geb.2025.01.011,5,0.5338699817657471,-0.0136186480522155,0.6145930323334075,False
GPT-4.1,10.1016_j.heliyon.2023.e16729,5,0.6031680107116699,0.0556793808937072,0.6145930323334075,False
GPT-4.1,10.1016_j.heliyon.2023.e22748,5,0.6264392733573914,0.0789506435394287,0.6145930323334075,True
GPT-4.1,10.1016_j.hydroa.2024.100188,5,0.632910966873169,0.0854223370552063,0.6145930323334075,True
GPT-4.1,10.1016_j.ins.2016.07.041,5,0.7056941390037537,0.158205509185791,0.6145930323334075,True
GPT-4.1,10.1016_j.irle.2013.07.005,5,0.57862788438797,0.0311392545700073,0.6145930323334075,False
GPT-4.1,10.1016_j.irle.2014.03.001,5,0.5909168720245361,0.0434282422065734,0.6145930323334075,False
GPT-4.1,10.1016_j.irle.2018.12.010,5,0.6250237226486206,0.0775350928306579,0.6145930323334075,True
GPT-4.1,10.1016_j.irle.2019.105858,5,0.5739379525184631,0.0264493227005004,0.6145930323334075,False
GPT-4.1,10.1016_j.irle.2020.105931,5,0.5406829714775085,-0.0068056583404541,0.6145930323334075,False
GPT-4.1,10.1016_j.isci.2020.101438,5,0.5840253233909607,0.036536693572998,0.6145930323334075,False
GPT-4.1,10.1016_j.isci.2021.102844,5,0.5781428813934326,0.0306542515754699,0.6145930323334075,False
GPT-4.1,10.1016_j.isci.2025.112833,5,0.5709332823753357,0.023444652557373,0.6145930323334075,False
GPT-4.1,10.1016_j.jdeveco.2011.12.002,5,0.5665947198867798,0.0191060900688171,0.6145930323334075,False
GPT-4.1,10.1016_j.jdeveco.2022.102845,5,0.6489108800888062,0.1014222502708435,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2003.06.005,5,0.6588770747184753,0.1113884449005127,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2003.06.006,5,0.5657557845115662,0.0182671546936035,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2003.11.006,5,0.5656644701957703,0.0181758403778076,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2005.02.008,5,0.6723878979682922,0.1248992681503295,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2005.04.018,5,0.5953611731529236,0.0478725433349609,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2005.07.002,5,0.5376914739608765,-0.0097971558570861,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2008.02.006,5,0.5847055315971375,0.0372169017791748,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2008.09.007,5,0.6081066131591797,0.060617983341217,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2009.01.006,5,0.5647013187408447,0.017212688922882,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2009.03.011,5,0.5957075357437134,0.0482189059257507,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2009.03.022,5,0.5567296147346497,0.009240984916687,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2009.11.001,5,0.5874136686325073,0.0399250388145446,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2009.11.003,5,0.5641982555389404,0.0167096257209777,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2010.09.010,5,0.4827032685279846,-0.064785361289978,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2011.01.005,5,0.5403525233268738,-0.0071361064910888,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2011.01.017,5,0.353827953338623,-0.1936606764793396,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2011.01.018,5,0.5952093005180359,0.0477206707000732,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2011.09.002,5,0.5685586929321289,0.0210700631141662,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2011.10.002,5,0.5474608540534973,-2.777576446533203e-05,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2011.10.020,5,0.5474517941474915,-3.6835670471191406e-05,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2012.06.001,5,0.5581434369087219,0.0106548070907592,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2012.09.013,5,0.5821571350097656,0.0346685051918029,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2012.12.024,5,0.5951881408691406,0.0476995110511779,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2013.08.002,5,0.5788689851760864,0.0313803553581237,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2013.08.006,5,0.5917529463768005,0.0442643165588378,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2014.03.005,5,0.6222851276397705,0.0747964978218078,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2014.07.005,5,0.6141952872276306,0.0667066574096679,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2014.08.005,5,0.6563706994056702,0.1088820695877075,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2014.11.004,5,0.5424310564994812,-0.0050575733184814,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2014.11.009,5,0.5190631151199341,-0.0284255146980285,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.02.002,5,0.5808137059211731,0.0333250761032104,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.03.005,5,0.6065139174461365,0.0590252876281738,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.03.009,5,0.5875492691993713,0.0400606393814086,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.03.018,5,0.5289180874824524,-0.0185705423355102,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.05.013,5,0.5781246423721313,0.0306360125541687,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.09.008,5,0.5749070048332214,0.0274183750152587,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2015.09.020,5,0.6357378363609314,0.0882492065429687,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2015.12.006,5,0.5567551255226135,0.0092664957046508,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2016.06.003,5,0.5263519287109375,-0.0211367011070251,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2016.06.010,5,0.5854589343070984,0.0379703044891357,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2016.09.005,5,0.5842726230621338,0.0367839932441711,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2016.09.012,5,0.5491161346435547,0.001627504825592,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2016.09.015,5,0.6404119729995728,0.0929233431816101,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2017.01.006,5,0.5401015281677246,-0.007387101650238,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2017.06.004,5,0.633963406085968,0.0864747762680053,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2017.06.006,5,0.6107487678527832,0.0632601380348205,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2017.07.009,5,0.5960625410079956,0.0485739111900329,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2017.07.035,5,0.6014955043792725,0.0540068745613098,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2017.11.016,5,0.5585088133811951,0.0110201835632324,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2017.12.024,5,0.5694661140441895,0.0219774842262268,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2018.01.009,5,0.574536919593811,0.0270482897758483,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2018.04.002,5,0.5831323862075806,0.0356437563896179,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2018.04.015,5,0.5493866205215454,0.0018979907035827,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2018.08.008,5,0.5789125561714172,0.0314239263534545,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2018.11.013,5,0.6146187782287598,0.0671301484107971,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2018.11.020,5,0.574643611907959,0.0271549820899963,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2018.12.029,5,0.5960571765899658,0.0485685467720031,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2019.03.007,5,0.622877299785614,0.0753886699676513,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2019.05.033,5,0.5722786784172058,0.0247900485992431,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2019.06.019,5,0.5888497233390808,0.0413610935211181,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2019.08.008,5,0.6339900493621826,0.0865014195442199,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2019.12.007,5,0.5159753561019897,-0.0315132737159729,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2020.01.010,5,0.5819454789161682,0.0344568490982055,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2020.03.035,5,0.5554882884025574,0.0079996585845947,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2020.06.009,5,0.5777685642242432,0.0302799344062805,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2020.07.031,5,0.603294312953949,0.0558056831359863,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2020.10.001,5,0.6642982959747314,0.1168096661567688,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2020.10.005,5,0.585597813129425,0.0381091833114624,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2021.02.016,5,0.617222011089325,0.0697333812713623,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2021.04.029,5,0.6081510782241821,0.0606624484062194,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2021.04.032,5,0.5545789003372192,0.0070902705192565,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2021.05.003,5,0.7024733424186707,0.154984712600708,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2021.05.035,5,0.5753960013389587,0.027907371520996,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2021.09.024,5,0.6306838393211365,0.0831952095031738,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2023.01.012,5,0.6159295439720154,0.0684409141540527,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2023.03.023,5,0.5914151668548584,0.0439265370368957,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2023.04.004,5,0.5829753279685974,0.0354866981506347,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2023.04.028,5,0.6141940355300903,0.0667054057121276,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2023.09.006,5,0.574314534664154,0.0268259048461914,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2023.10.029,5,0.5510436296463013,0.0035549998283386,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2023.11.003,5,0.5600235462188721,0.0125349164009094,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2023.11.027,5,0.5874381065368652,0.0399494767189025,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2024.01.019,5,0.612476110458374,0.0649874806404113,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2024.02.003,5,0.6471971273422241,0.0997084975242614,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2024.02.009,5,0.5745229125022888,0.0270342826843261,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2024.04.016,5,0.6472383141517639,0.0997496843338012,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2024.05.010,5,0.5999443531036377,0.052455723285675,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2025.106930,5,0.5473108887672424,-0.0001777410507202,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2025.106991,5,0.5801939368247986,0.0327053070068359,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2025.107071,5,0.5886141061782837,0.041125476360321,0.6145930323334075,False
GPT-4.1,10.1016_j.jebo.2025.107138,5,0.6440945267677307,0.096605896949768,0.6145930323334075,True
GPT-4.1,10.1016_j.jebo.2025.107207,5,0.6028498411178589,0.0553612112998962,0.6145930323334075,False
GPT-4.1,10.1016_j.jecp.2018.01.015,5,0.5822702646255493,0.0347816348075866,0.6145930323334075,False
GPT-4.1,10.1016_j.jecp.2022.105376,5,0.5484733581542969,0.0009847283363342,0.6145930323334075,False
GPT-4.1,10.1016_j.jecp.2023.105858,5,0.5200967192649841,-0.0273919105529785,0.6145930323334075,False
GPT-4.1,10.1016_j.jedc.2013.06.012,5,0.5919424891471863,0.0444538593292236,0.6145930323334075,False
GPT-4.1,10.1016_j.jedc.2024.104987,5,0.6195562481880188,0.0720676183700561,0.6145930323334075,True
GPT-4.1,10.1016_j.jeem.2007.08.001,5,0.5740270018577576,0.0265383720397949,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2008.07.004,5,0.5741800665855408,0.0266914367675781,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2012.09.001,5,0.5776160955429077,0.030127465724945,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2013.04.004,5,0.5445834994316101,-0.0029051303863525,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2017.08.008,5,0.6126607656478882,0.0651721358299255,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2018.06.008,5,0.6054556369781494,0.0579670071601867,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2018.07.004,5,0.60189288854599,0.0544042587280273,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2022.102671,5,0.5633052587509155,0.0158166289329528,0.6145930323334075,False
GPT-4.1,10.1016_j.jeem.2023.102895,5,0.583881139755249,0.0363925099372863,0.6145930323334075,False
GPT-4.1,10.1016_j.jenvp.2009.05.003,5,0.667452335357666,0.1199637055397033,0.6145930323334075,True
GPT-4.1,10.1016_j.jenvp.2018.11.002,5,0.5521599054336548,0.0046712756156921,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2005.03.002,5,0.6265994310379028,0.0791108012199401,0.6145930323334075,True
GPT-4.1,10.1016_j.jesp.2008.06.004,5,0.5912758111953735,0.0437871813774108,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2009.02.017,5,0.5241000652313232,-0.0233885645866394,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2015.04.005,5,0.5668070316314697,0.019318401813507,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2016.06.007,5,0.6010087728500366,0.0535201430320739,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2019.103823,5,0.5632861852645874,0.0157975554466247,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2020.104096,5,0.5836642384529114,0.0361756086349487,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2022.104284,5,0.5806096196174622,0.0331209897994995,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2023.104566,5,0.6076403856277466,0.0601517558097839,0.6145930323334075,False
GPT-4.1,10.1016_j.jesp.2024.104682,5,0.6082946062088013,0.0608059763908386,0.6145930323334075,False
GPT-4.1,10.1016_j.jet.2008.10.005,5,0.5677440166473389,0.0202553868293762,0.6145930323334075,False
GPT-4.1,10.1016_j.jet.2009.06.003,5,0.7514836192131042,0.2039949893951416,0.6145930323334075,True
GPT-4.1,10.1016_j.jet.2015.07.002,5,0.5710304975509644,0.0235418677330017,0.6145930323334075,False
GPT-4.1,10.1016_j.jet.2017.02.011,5,0.6562865972518921,0.1087979674339294,0.6145930323334075,True
GPT-4.1,10.1016_j.jet.2017.05.005,5,0.6044304370880127,0.05694180727005,0.6145930323334075,False
GPT-4.1,10.1016_j.jet.2019.104972,5,0.5756461024284363,0.0281574726104736,0.6145930323334075,False
GPT-4.1,10.1016_j.jet.2019.104974,5,0.6189908981323242,0.0715022683143615,0.6145930323334075,True
GPT-4.1,10.1016_j.jmateco.2013.07.003,5,0.6032198667526245,0.0557312369346618,0.6145930323334075,False
GPT-4.1,10.1016_j.jmateco.2018.03.002,5,0.5887166857719421,0.0412280559539794,0.6145930323334075,False
GPT-4.1,10.1016_j.jmp.2021.102640,5,0.5852335095405579,0.0377448797225952,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2008.12.002,5,0.598299503326416,0.0508108735084533,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2009.04.004,5,0.5478116273880005,0.0003229975700378,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2010.01.005,5,0.5895829200744629,0.0420942902565002,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2010.03.016,5,0.5823351144790649,0.0348464846611022,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2010.07.002,5,0.5916875600814819,0.0441989302635192,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2012.10.004,5,0.5552569627761841,0.0077683329582214,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2012.12.003,5,0.5944900512695312,0.0470014214515686,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2013.01.001,5,0.5007503032684326,-0.04673832654953,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2013.07.002,5,0.5811985731124878,0.0337099432945251,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2016.02.008,5,0.5643288493156433,0.0168402194976806,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2016.03.002,5,0.6177883148193359,0.0702996850013732,0.6145930323334075,True
GPT-4.1,10.1016_j.joep.2017.01.005,5,0.6141529083251953,0.0666642785072326,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2017.03.007,5,0.5852110981941223,0.0377224683761596,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2017.07.002,5,0.622366726398468,0.0748780965805053,0.6145930323334075,True
GPT-4.1,10.1016_j.joep.2017.07.003,5,0.5861881971359253,0.0386995673179626,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2018.03.003,5,0.589713990688324,0.0422253608703613,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2019.102190,5,0.5867047905921936,0.0392161607742309,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2019.102193,5,0.5731827616691589,0.0256941318511962,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2021.102448,5,0.5712387561798096,0.0237501263618469,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2021.102452,5,0.6247782111167908,0.0772895812988281,0.6145930323334075,True
GPT-4.1,10.1016_j.joep.2022.102484,5,0.5902121067047119,0.0427234768867492,0.6145930323334075,False
GPT-4.1,10.1016_j.joep.2022.102573,5,0.6357383728027344,0.0882497429847717,0.6145930323334075,True
GPT-4.1,10.1016_j.joep.2023.102675,5,0.5904786586761475,0.0429900288581848,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2004.05.011,5,0.5144246220588684,-0.0330640077590942,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2006.10.007,5,0.5663962960243225,0.0189076662063598,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2007.04.005,5,0.5699797868728638,0.0224911570549011,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2007.04.008,5,0.5840173363685608,0.0365287065505981,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2008.10.006,5,0.6790810227394104,0.1315923929214477,0.6145930323334075,True
GPT-4.1,10.1016_j.jpubeco.2009.03.004,5,0.5670203566551208,0.0195317268371582,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2009.10.007,5,0.5757997632026672,0.0283111333847045,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2010.03.002,5,0.5730540156364441,0.0255653858184814,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2010.11.021,5,0.6867167949676514,0.1392281651496887,0.6145930323334075,True
GPT-4.1,10.1016_j.jpubeco.2011.05.001,5,0.572311282157898,0.0248226523399353,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2012.05.014,5,0.5972377061843872,0.0497490763664245,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2012.08.003,5,0.4935950040817261,-0.0538936257362365,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2013.04.005,5,0.5944245457649231,0.0469359159469604,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2014.05.002,5,0.5340526103973389,-0.0134360194206237,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2014.10.001,5,0.595449686050415,0.0479610562324523,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2014.10.008,5,0.5036495327949524,-0.0438390970230102,0.6145930323334075,False
GPT-4.1,10.1016_j.jpubeco.2015.03.007,5,0.5355581641197205,-0.0119304656982421,0.6145930323334075,False
