item_id,claude_sonnet_46_corr,gpt41_corr,gemini25pro_corr,mean_pairwise_abs_gap,cross_model_sd,cross_model_range,reduces_gap_vs_unaugmented,paper_percentile
10.1111_1911-3846.12489,0.662540853023529,0.5653204321861267,0.5388110280036926,0.08248655001322429,0.06514551447509466,0.12372982501983643,True,54.7536087605774
10.1016_j.jebo.2018.12.029,0.6661899089813232,0.5960571765899658,0.542332112789154,0.08257186412811279,0.062109763471159096,0.12385779619216919,True,54.80338476854156
10.1007_s00199-008-0421-1,0.6716195344924927,0.5796521902084351,0.547756016254425,0.08257567882537842,0.06431372258686187,0.12386351823806763,True,54.853160776505725
10.1093_pnasnexus_pgad054,0.6956250667572021,0.5717419981956482,0.6514209508895874,0.08258871237436931,0.06278236753296686,0.12388306856155396,True,54.90293678446989
10.1371_journal.pone.0125193,0.6743578314781189,0.6425464153289795,0.5504292845726013,0.08261903127034505,0.06436331345613285,0.12392854690551758,True,54.95271279243405
10.1371_journal.pone.0275383,0.6746191382408142,0.5505377650260925,0.6456090211868286,0.08272091547648112,0.0649054669221801,0.12408137321472168,True,55.00248880039821
10.1111_jlca.12283,0.6458176970481873,0.5216096639633179,0.5476385951042175,0.08280535538991292,0.06550353272619996,0.12420803308486938,True,55.052264808362374
10.1016_j.chaos.2025.116135,0.6897478699684143,0.6359773874282837,0.5655040144920349,0.08282923698425293,0.062308769726855125,0.1242438554763794,True,55.10204081632653
10.1002_ejsp.3171,0.6734212636947632,0.5826217532157898,0.5491161346435547,0.08287008603413899,0.0643155537014789,0.1243051290512085,True,55.15181682429069
10.1098_rsos.220856,0.6667787432670593,0.542455792427063,0.5452054142951965,0.08288196722666423,0.0709974539957627,0.12432295083999634,True,55.20159283225485
10.3390_g14030042,0.6661884784698486,0.5697543621063232,0.5417177677154541,0.08298047383626302,0.06529235184863566,0.12447071075439453,True,55.251368840219016
10.1006_game.1994.1035,0.6925451755523682,0.6119065880775452,0.5679984092712402,0.08303117752075195,0.0631696221126197,0.12454676628112793,True,55.30114484818318
10.1016_j.chieco.2025.102459,0.6307214498519897,0.5698221325874329,0.506148099899292,0.08304889996846516,0.06229182503948236,0.12457334995269775,True,55.35092085614734
10.1016_j.biosystems.2018.10.015,0.6959965229034424,0.5713697075843811,0.6109270453453064,0.08308454354604085,0.06368338621560772,0.12462681531906128,True,55.4006968641115
10.1098_rsos.211983,0.6790685057640076,0.6041414737701416,0.5544325709342957,0.08309062321980794,0.06274173437650252,0.12463593482971191,True,55.450472872075665
10.1098_rspb.2000.1266,0.6439293026924133,0.6113848090171814,0.5192741751670837,0.08310341835021973,0.06465603059679242,0.12465512752532959,True,55.50024888003982
10.1002_bdm.2208,0.5964497327804565,0.5983791351318359,0.4737197160720825,0.08310627937316895,0.07142169413068937,0.12465941905975342,True,55.55002488800398
10.1037_a0019861,0.6737845540046692,0.5967232584953308,0.5491161942481995,0.08311223983764648,0.06291141358579357,0.12466835975646973,True,55.599800895968144
10.1073_pnas.1704032114,0.6836572289466858,0.5727663040161133,0.5589569807052612,0.08313349882761638,0.06835891377347267,0.12470024824142456,True,55.64957690393231
10.1007_s10683-013-9354-z,0.6699255108833313,0.545184850692749,0.5993012189865112,0.08316044012705485,0.06255211724103306,0.12474066019058228,True,55.69935291189647
10.1016_j.ecolecon.2019.106432,0.6253518462181091,0.6206106543540955,0.5005691647529602,0.08318845431009929,0.07071439707205278,0.12478268146514893,True,55.74912891986063
10.3390_g12020041,0.6784343719482422,0.5536069273948669,0.6161060929298401,0.08321829636891682,0.06241374177173075,0.12482744455337524,True,55.79890492782479
10.1111_1475-4932.12073,0.6821332573890686,0.6001663208007812,0.5571690797805786,0.08330945173899333,0.06348672710940446,0.12496417760848999,True,55.84868093578895
10.1016_j.geb.2020.07.004,0.6306626796722412,0.5743806958198547,0.5056560039520264,0.08333778381347656,0.06260646126573412,0.12500667572021484,True,55.89845694375311
10.1016_j.evolhumbehav.2017.07.003,0.6652532815933228,0.6124308705329895,0.5401431918144226,0.08340672651926677,0.06280691332598934,0.12511008977890015,True,55.94823295171727
10.1057_s41599-020-0419-2,0.6729079484939575,0.5501041412353516,0.5477671027183533,0.0834272305170695,0.07158499389731568,0.12514084577560425,True,55.998008959681435
10.1016_j.jebo.2008.09.007,0.6304874420166016,0.6081066131591797,0.5053392648696899,0.08343211809794109,0.06673841424795926,0.12514817714691162,True,56.0477849676456
10.1111_oik.02064,0.6747006177902222,0.5533613562583923,0.5495295524597168,0.08344737688700359,0.07118718834337981,0.12517106533050537,True,56.09756097560976
10.1111_j.1465-7295.2009.00268.x,0.6355692744255066,0.5406948328018188,0.5103198885917664,0.08349959055582683,0.06533402069481038,0.12524938583374023,True,56.14733698357392
10.1016_j.physleta.2022.127969,0.6670690774917603,0.6081705689430237,0.5417714715003967,0.08353173732757568,0.06268620863426026,0.12529760599136353,True,56.19711299153808
10.1098_rsbl.2005.0344,0.6802800297737122,0.5964321494102478,0.5549686551094055,0.0835409164428711,0.06383915859582848,0.12531137466430664,True,56.24688899950224
10.1007_s11238-021-09864-7,0.6684936285018921,0.5535287857055664,0.5431603193283081,0.08355553944905598,0.06956155375229602,0.12533330917358398,True,56.2966650074664
10.1093_ej_ueaa116,0.6764739155769348,0.5926004648208618,0.5510541796684265,0.08361315727233887,0.0638891744964915,0.1254197359085083,True,56.346441015430564
10.1016_j.leaqua.2019.101351,0.6528030633926392,0.5345803499221802,0.5273551344871521,0.08363195260365804,0.07043436257144774,0.12544792890548706,True,56.396217023394726
10.1098_rsbl.2013.0903,0.6620938181877136,0.5366182923316956,0.6108154058456421,0.08365035057067871,0.06308564920667939,0.12547552585601807,True,56.44599303135889
10.1016_j.socnet.2012.05.003,0.6741001009941101,0.5859366655349731,0.5483086705207825,0.08386095364888509,0.06456539493835094,0.12579143047332764,True,56.49576903932305
10.1017_s1355770x12000381,0.7231361269950867,0.7487273812294006,0.6229032874107361,0.08388272921244304,0.06649967043742341,0.12582409381866455,True,56.545545047287206
10.1007_s11284-006-0070-4,0.6866303086280823,0.5885233879089355,0.5607588291168213,0.083914319674174,0.06613051233768406,0.125871479511261,True,56.59532105525137
10.1007_s001820050100,0.6685872077941895,0.542665958404541,0.5492264628410339,0.08394749959309895,0.07088275378172455,0.12592124938964844,True,56.64509706321553
10.1093_aler_ahw005,0.6997330188751221,0.5737890005111694,0.5873482823371887,0.08396267890930176,0.06913281769174191,0.12594401836395264,True,56.69487307117969
10.1038_s41467-020-15661-7,0.6711490154266357,0.5475730895996094,0.5451368689537048,0.0840080976486206,0.07206016661299737,0.1260121464729309,True,56.744649079143855
10.1371_journal.pone.0166437,0.6526376605033875,0.5615975856781006,0.52655029296875,0.08405824502309163,0.06508280904901524,0.12608736753463745,True,56.79442508710802
10.1016_j.amc.2024.128745,0.6596218943595886,0.5958695411682129,0.533513069152832,0.08407255013783772,0.06305570015823468,0.1261088252067566,True,56.84420109507218
10.2147_prbm.S370155,0.6597320437431335,0.570130467414856,0.5333439707756042,0.0842587153116862,0.06500722242431649,0.1263880729675293,True,56.893977103036335
10.1063_5.0102483,0.6746946573257446,0.6080641746520996,0.5482563376426697,0.08429221312204997,0.06324983171696837,0.12643831968307495,True,56.9437531110005
10.1016_j.jpubeco.2009.03.004,0.6272523999214172,0.5670203566551208,0.5007402300834656,0.08434144655863444,0.06328017505703554,0.12651216983795166,True,56.99352911896466
10.1016_j.obhdp.2016.02.004,0.674014687538147,0.6323702335357666,0.5474519729614258,0.08437514305114746,0.06450257391396177,0.1265627145767212,True,57.04330512692882
10.1177_0022002714564426,0.658049464225769,0.5600164532661438,0.5313347578048706,0.08447647094726562,0.06644512487218018,0.12671470642089844,True,57.093081134892984
10.1111_jpet.12090,0.6695086359977722,0.6829142570495605,0.5560805201530457,0.08455582459767659,0.06968075410398869,0.1268337368965149,True,57.142857142857146
10.1103_PhysRevE.81.057104,0.6301430463790894,0.608680009841919,0.5032579302787781,0.08459007740020752,0.06791454125664423,0.12688511610031128,True,57.19263315082131
10.1016_j.econlet.2008.12.012,0.6589995622634888,0.5388798117637634,0.5321006178855896,0.08459929625193278,0.07138867091957389,0.12689894437789917,True,57.24240915878547
10.1177_0146167216684134,0.6882429718971252,0.5612614154815674,0.5892612934112549,0.08465437094370525,0.0667154173956754,0.12698155641555786,True,57.292185166749626
10.3389_fpsyg.2022.816168,0.6645908951759338,0.5476581454277039,0.5375942587852478,0.08466442426045735,0.07059591044881484,0.12699663639068604,True,57.34196117471379
10.1073_pnas.1105604108,0.6559085249900818,0.6221769452095032,0.5287606120109558,0.08476527531941731,0.06586731935958196,0.12714791297912598,True,57.39173718267795
10.1016_j.physa.2023.129282,0.677653968334198,0.6028670072555542,0.5504992008209229,0.0847698450088501,0.06390593556093291,0.12715476751327515,True,57.44151319064211
10.1086_731967,0.6320074200630188,0.5294724106788635,0.5047706365585327,0.08482452233632405,0.06746950529766284,0.12723678350448608,True,57.491289198606275
10.1093_jleo_ewq015,0.6720393300056458,0.6015139818191528,0.5447390079498291,0.08486688137054443,0.06377381174928975,0.12730032205581665,True,57.54106520657044
10.1111_roiw.12092,0.6483911871910095,0.617512583732605,0.5210522413253784,0.0848926305770874,0.06642450971219246,0.1273389458656311,True,57.5908412145346
10.3389_fnhum.2022.967090,0.6147467494010925,0.5239717364311218,0.4872451722621918,0.08500105142593384,0.06563230361676577,0.12750157713890076,True,57.640617222498754
10.1016_j.jet.2019.104974,0.6684421896934509,0.6189908981323242,0.5407995581626892,0.08509508768717448,0.06435831630722949,0.12764263153076172,True,57.69039323046292
10.1371_journal.pone.0105126,0.6516729593276978,0.59269118309021,0.5239768624305725,0.08513073126475017,0.06390983356078644,0.12769609689712524,True,57.74016923842708
10.1016_j.comnet.2011.07.011,0.6549243927001953,0.5698494911193848,0.5272121429443359,0.08514149983723958,0.06502063912852075,0.12771224975585938,True,57.78994524639124
10.1103_PhysRevE.72.056118,0.6779818534851074,0.5979024767875671,0.5500749349594116,0.08527127901713054,0.06462760005901698,0.1279069185256958,True,57.8397212543554
10.1016_j.ecolecon.2013.08.010,0.6879129409790039,0.5599392056465149,0.5606123208999634,0.08531582355499268,0.07369212745334763,0.127973735332489,True,57.889497262319566
10.1257_000282803322157142,0.638215184211731,0.5911312699317932,0.5102167129516602,0.08533231417338054,0.06474008181454888,0.1279984712600708,True,57.93927327028373
10.1007_s10539-012-9341-3,0.6777076125144958,0.5609967708587646,0.5496794581413269,0.08535210291544597,0.07087631296765445,0.12802815437316895,True,57.98904927824788
10.1177_0146167206289978,0.6855464577674866,0.5840407013893127,0.5574539303779602,0.08539501825968425,0.06759927334884579,0.12809252738952637,True,58.038825286212045
10.1371_journal.pone.0240324,0.6207379102706909,0.5280026197433472,0.4925920963287353,0.08543054262797041,0.06617538428113323,0.12814581394195562,True,58.08860129417621
10.1016_j.amc.2025.129309,0.7095902562141418,0.6351449489593506,0.5814328789710999,0.08543825149536133,0.06435759936544452,0.128157377243042,True,58.13837730214037
10.1007_s11269-017-1661-2,0.6497593522071838,0.6065196394920349,0.5215196013450623,0.08549316724141438,0.06524327927311037,0.12823975086212158,True,58.18815331010453
10.1257_mic.5.2.213,0.6628758907318115,0.5918353199958801,0.5344388484954834,0.08562469482421875,0.06433919418415582,0.12843704223632812,True,58.237929318068694
10.1016_j.irle.2019.105858,0.6425933837890625,0.5739379525184631,0.5139428377151489,0.08576703071594238,0.06437383662163147,0.12865054607391357,True,58.28770532603286
10.1111_j.1439-0310.2011.01882.x,0.6809067130088806,0.5570493936538696,0.5521683692932129,0.08582556247711182,0.07295891663494818,0.12873834371566772,True,58.33748133399701
10.1037_npe0000169,0.6454526782035828,0.5777130722999573,0.5167028903961182,0.08583319187164307,0.06440419805725037,0.1287497878074646,True,58.387257341961174
10.1016_j.euroecorev.2019.103346,0.648030161857605,0.5436765551567078,0.5192335844039917,0.08586438496907552,0.06840527807909304,0.12879657745361328,True,58.437033349925336
10.1016_j.jrp.2019.103907,0.6790728569030762,0.6010558605194092,0.5502636432647705,0.08587280909220378,0.06488234810857033,0.12880921363830566,True,58.4868093578895
10.1628_093245607780182008,0.6870630979537964,0.5750053524971008,0.55820631980896,0.08590451876322429,0.07005142764422245,0.12885677814483643,True,58.53658536585366
10.1002_evan.21944,0.6329349875450134,0.5780536532402039,0.5039925575256348,0.08596162001291911,0.06470852212398456,0.12894243001937866,True,58.58636137381782
10.1016_j.jet.2017.02.011,0.679330050945282,0.6562865972518921,0.5503145456314087,0.08601033687591553,0.06880658531246345,0.1290155053138733,True,58.636137381781985
10.1111_jpet.12384,0.6560600399971008,0.5270271301269531,0.5491161346435547,0.08602193991343181,0.06901016210477065,0.1290329098701477,True,58.68591338974615
10.1016_j.neuroimage.2019.06.047,0.6757703423500061,0.6577540636062622,0.5466955304145813,0.08604987462361653,0.06990337518153808,0.1290748119354248,True,58.7356893977103
10.1086_518568,0.6659001111984253,0.5367944836616516,0.5886951684951782,0.08607041835784912,0.06496479472974172,0.12910562753677368,True,58.785465405674465
10.1007_s11211-008-0064-1,0.6782904267311096,0.59527587890625,0.5491161346435547,0.08611619472503662,0.06545753697026836,0.12917429208755493,True,58.83524141363863
10.1007_s11403-022-00363-8,0.6812633275985718,0.5872674584388733,0.5519826412200928,0.08618712425231934,0.0668253165795476,0.129280686378479,True,58.88501742160279
10.1007_s10683-014-9402-3,0.6747168302536011,0.5454326868057251,0.5709391832351685,0.08618942896525066,0.0684772116934271,0.12928414344787598,True,58.93479342956695
10.1016_j.econlet.2014.05.017,0.6209185719490051,0.556171715259552,0.4915216863155365,0.08626459042231242,0.06469844885475434,0.12939688563346863,True,58.984569437531114
10.1007_s11238-024-09977-9,0.6700862646102905,0.5405032634735107,0.6427872776985168,0.08638866742451985,0.0683117955114697,0.12958300113677979,True,59.034345445495276
10.1016_j.jtbi.2018.04.018,0.6682590842247009,0.5782778263092041,0.5386396646499634,0.08641294638315837,0.06641912948173781,0.12961941957473755,True,59.08412145345943
10.1016_j.hydroa.2024.100188,0.6969916820526123,0.632910966873169,0.5671533346176147,0.08655889828999837,0.064920978533415,0.12983834743499756,True,59.133897461423594
10.1037_npe0000069,0.6361483335494995,0.5681552886962891,0.5062704086303711,0.08658528327941895,0.06496289698805324,0.12987792491912842,True,59.183673469387756
10.1016_j.physa.2018.03.054,0.6506664156913757,0.6360303163528442,0.5206761956214905,0.08666014671325684,0.07120187952501476,0.12999022006988525,True,59.23344947735192
10.1093_jeea_jvz008,0.6551592946052551,0.6043129563331604,0.5251214504241943,0.0866918961207072,0.06553178063996626,0.1300378441810608,True,59.28322548531608
10.1007_s11127-010-9665-y,0.6574581265449524,0.5929248929023743,0.5272344946861267,0.08681575457255046,0.06511267280220204,0.13022363185882568,True,59.33300149328024
10.1007_s11127-006-9075-3,0.6353276371955872,0.5050209760665894,0.556904673576355,0.08687110741933186,0.06560221696545494,0.1303066611289978,True,59.382777501244405
10.1111_j.1439-0310.2010.01781.x,0.6778568029403687,0.5475364923477173,0.5597659349441528,0.08688020706176758,0.07197035931928772,0.13032031059265137,True,59.43255350920856
10.1016_j.physa.2025.130902,0.6518926620483398,0.5689784288406372,0.5214800834655762,0.08694171905517578,0.06600290843894102,0.13041257858276367,True,59.48232951717272
10.1016_j.physleta.2020.126904,0.6659157872200012,0.6384133696556091,0.535453200340271,0.08697505791982015,0.06877216735070522,0.13046258687973022,True,59.532105525136885
10.1007_s00355-018-1130-8,0.6744393110275269,0.6105204224586487,0.5439313054084778,0.08700533707936604,0.06525855544941185,0.13050800561904907,True,59.58188153310105
10.1038_s41598-017-12823-4,0.6595298051834106,0.560906171798706,0.5288443565368652,0.08712363243103027,0.06810930864895767,0.1306854486465454,True,59.63165754106521
10.1093_ej_uead005,0.6899636387825012,0.6187314391136169,0.5592555999755859,0.08713869253794353,0.06544207759486095,0.13070803880691528,True,59.68143354902937
10.1287_mnsc.2022.03085,0.6759545207023621,0.5744104981422424,0.5452348589897156,0.08714644114176433,0.06861734036903169,0.13071966171264648,True,59.731209556993534
10.1177_1046496404266546,0.6514790654182434,0.5408411622047424,0.5207093358039856,0.08717981974283855,0.07041159734624251,0.1307697296142578,True,59.78098556495769
10.1016_j.jebo.2003.06.005,0.6676428318023682,0.6588770747184753,0.5367857813835144,0.08723803361256917,0.07315131583434861,0.13085705041885376,True,59.83076157292185
10.1016_j.geb.2020.08.004,0.6778677105903625,0.5822647213935852,0.5469998121261597,0.08724526564280193,0.06771256926331551,0.13086789846420288,True,59.88053758088601
10.1016_j.jesp.2009.02.017,0.655063271522522,0.5241000652313232,0.546846330165863,0.08730880419413249,0.0699757819619687,0.13096320629119873,True,59.930313588850176
10.1016_j.jpubeco.2022.104701,0.6955159902572632,0.6083351969718933,0.5644686222076416,0.08736491203308105,0.06670604641778118,0.13104736804962158,True,59.98008959681434
10.1088_1367-2630_18_8_083021,0.6436365842819214,0.620295524597168,0.5125575661659241,0.08738601207733154,0.06992136266835004,0.13107901811599731,True,60.0298656047785
10.1016_j.jebo.2025.107071,0.6152409911155701,0.5886141061782837,0.4840171933174133,0.08748253186543786,0.06936520536270274,0.1312237977981568,True,60.07964161274266
10.1098_rspb.2012.0063,0.6815999150276184,0.5740576386451721,0.5501994490623474,0.08760031064351399,0.07000075818110688,0.131400465965271,True,60.12941762070682
10.1126_science.1145850,0.678676426410675,0.5757189393043518,0.5472574830055237,0.08761262893676758,0.06913903544263207,0.13141894340515137,True,60.17919362867098
10.1016_j.jtbi.2010.06.010,0.6670315265655518,0.5949044823646545,0.7264372706413269,0.08768852551778157,0.06586884357847114,0.13153278827667236,True,60.22896963663514
10.1007_s12144-024-06961-y,0.6817196011543274,0.596003532409668,0.5501776933670044,0.08769460519154866,0.06677140788956987,0.131541907787323,True,60.278745644599304
10.1016_j.euroecorev.2024.104818,0.6806763410568237,0.5547488927841187,0.5491161346435547,0.0877068042755127,0.07438362062560867,0.13156020641326904,True,60.32852165256347
10.1371_journal.pone.0282434,0.6388540863990784,0.5739966034889221,0.5072525143623352,0.08773438135782878,0.06580303980481081,0.13160157203674316,True,60.37829766052763
10.1017_psrm.2023.52,0.678794264793396,0.5471301674842834,0.5537835359573364,0.0877760648727417,0.07417028173554924,0.13166409730911255,True,60.42807366849179
10.1038_srep01521,0.6294169425964355,0.5823752880096436,0.4976941645145416,0.08781518538792928,0.06675165442177897,0.13172277808189392,True,60.47784967645595
10.1016_j.joep.2016.02.008,0.6628782749176025,0.5643288493156433,0.5309253334999084,0.08796862761179607,0.06860437656606362,0.1319529414176941,True,60.52762568442011
10.1371_journal.pcbi.1012810,0.6713001728057861,0.5392475128173828,0.6087757349014282,0.08803510665893555,0.06605727819026594,0.13205265998840332,True,60.57740169238427
10.1073_pnas.1707505115,0.7157341241836548,0.5836522579193115,0.6525235176086426,0.08805457750956218,0.06606114666308292,0.13208186626434326,True,60.62717770034843
10.1371_journal.pone.0222724,0.6702267527580261,0.5855430960655212,0.538141667842865,0.0880567232767741,0.06691373397318742,0.13208508491516113,True,60.676953708312595
10.1016_j.actpsy.2025.105088,0.6726246476173401,0.5405364036560059,0.5696914792060852,0.08805882930755615,0.06939327510921542,0.13208824396133423,True,60.72672971627676
10.1016_j.forpol.2020.102121,0.6470768451690674,0.5148816108703613,0.5444064140319824,0.08813015619913737,0.06938841330137807,0.13219523429870605,True,60.77650572424092
10.1007_s13235-019-00339-7,0.6690697073936462,0.5997812747955322,0.536814272403717,0.08817028999328613,0.06615289155495477,0.1322554349899292,True,60.82628173220508
10.1177_0048393108315509,0.6385645270347595,0.5062735676765442,0.5593981742858887,0.08819397290547688,0.06657130658533655,0.13229095935821533,True,60.87605774016924
10.1086_696880,0.6237695217132568,0.5961984395980835,0.4914022386074066,0.08824485540390015,0.0698373180421283,0.13236728310585022,True,60.9258337481334
10.1016_j.copsyc.2021.09.003,0.6245212554931641,0.5725359320640564,0.4917505085468292,0.08851383129755656,0.06690394825117371,0.13277074694633484,True,60.97560975609756
10.1017_ehs.2020.58,0.6605127453804016,0.611179530620575,0.5272990465164185,0.08880913257598877,0.06734932721404971,0.13321369886398315,True,61.025385764061724
10.1016_j.amc.2021.126797,0.6555811166763306,0.6306317448616028,0.5221003293991089,0.08898719151814778,0.07096790338877253,0.13348078727722168,True,61.075161772025886
10.1037_npe0000045,0.6100165843963623,0.5364181399345398,0.476394772529602,0.08908120791117353,0.06692573529465827,0.1336218118667603,True,61.12493777999005
10.1111_j.1468-0297.2005.01031.x,0.6150397658348083,0.5724464654922485,0.4813895225524902,0.08910016218821211,0.06827388912928664,0.13365024328231817,True,61.17471378795421
10.1063_5.0147226,0.6316906809806824,0.5704034566879272,0.4979200363159179,0.08918042977650964,0.06696336742872003,0.13377064466476446,True,61.224489795918366
10.1093_scan_nst023,0.6676866412162781,0.6124522686004639,0.5339154601097107,0.08918078740437825,0.06722300585962851,0.13377118110656738,True,61.27426580388253
10.1016_j.jebo.2021.04.029,0.668910801410675,0.6081510782241821,0.5350818037986755,0.08921933174133301,0.06700878478304394,0.1338289976119995,True,61.32404181184669
10.1016_j.jpubeco.2017.03.002,0.588618278503418,0.4950624406337738,0.4547521471977234,0.08924408753712972,0.06867526928371559,0.13386613130569458,True,61.37381781981085
10.1016_j.physa.2015.12.128,0.6782757639884949,0.5976888537406921,0.5444095134735107,0.08924416700998943,0.06739573580666905,0.13386625051498413,True,61.423593827775015
10.1016_j.jtbi.2006.05.004,0.7044974565505981,0.570598840713501,0.6717433929443359,0.08926574389139812,0.06979958028979556,0.13389861583709717,True,61.47336983573918
10.1111_eth.12223,0.6544318199157715,0.63898766040802,0.5204629898071289,0.08931255340576172,0.07329650633400948,0.13396883010864258,True,61.52314584370334
10.1016_j.irle.2014.03.001,0.6991060972213745,0.5909168720245361,0.5650494694709778,0.08937108516693115,0.07111634880879886,0.13405662775039673,True,61.572921851667495
10.1371_journal.pcbi.1004232,0.6579769849777222,0.583554744720459,0.5238211750984192,0.08943720658620198,0.06721179275131282,0.13415580987930298,True,61.62269785963166
10.1016_j.socec.2021.101798,0.658599853515625,0.6371393203735352,0.5243760347366333,0.08948254585266113,0.07210194934718923,0.1342238187789917,True,61.67247386759582
10.1016_j.leaqua.2021.101589,0.6396467685699463,0.5342340469360352,0.5050925016403198,0.08970284461975098,0.07078832565409336,0.13455426692962646,True,61.72224987555998
10.1017_s1355770x19000457,0.6557520627975464,0.5211014747619629,0.6028477549552917,0.08976705869038899,0.06783816646014088,0.1346505880355835,True,61.772025883524144
10.1103_PhysRevE.80.066101,0.6404970288276672,0.5816731452941895,0.5057924389839172,0.08980305989583333,0.06753203855588208,0.13470458984375,True,61.821801891488306
10.1016_j.econlet.2009.08.024,0.6634717583656311,0.7315527200698853,0.5968400835990906,0.08980842431386311,0.06735761755199214,0.13471263647079468,True,61.87157789945247
10.1007_s40750-020-00143-3,0.6659825444221497,0.596920907497406,0.5312436819076538,0.08982590834299724,0.06737651510676468,0.13473886251449585,True,61.92135390741662
10.1023_b_Exec.0000040559.08652.51,0.6596714854240417,0.611200213432312,0.5247953534126282,0.08991742134094238,0.06832134248031829,0.13487613201141357,True,61.971129915380786
10.1037_a0033495,0.6729623079299927,0.5640847086906433,0.5380793213844299,0.08992199103037517,0.07155887068761518,0.13488298654556274,True,62.02090592334495
10.1098_rsbl.2014.0388,0.6805031299591064,0.6172147989273071,0.5455873608589172,0.0899438460667928,0.06750082404549741,0.1349157691001892,True,62.07068193130911
10.1371_journal.pone.0040325,0.6354644894599915,0.5005223751068115,0.5234176516532898,0.08996140956878662,0.07221272022841926,0.13494211435317993,True,62.12045793927327
10.1111_j.1467-9779.2011.01519.x,0.6907210350036621,0.5964158177375793,0.7314594388008118,0.09002908070882161,0.06926984810316415,0.13504362106323242,True,62.170233947237435
10.1088_0253-6102_56_4_07,0.611404538154602,0.6301726698875427,0.4950769543647766,0.09006381034851074,0.07318378904253321,0.1350957155227661,True,62.2200099552016
10.1111_j.1465-7295.2010.00354.x,0.6528772115707397,0.5867443680763245,0.5177409052848816,0.09009087085723877,0.06757323452182841,0.13513630628585815,True,62.26978596316576
10.1155_2020_8276392,0.6626864671707153,0.6297286152839661,0.5274730324745178,0.09014228979746501,0.07050425180917778,0.1352134346961975,True,62.319561971129914
10.1098_rspb.2009.1480,0.675277590751648,0.6104910969734192,0.5399215221405029,0.09023737907409668,0.06769862132771494,0.13535606861114502,True,62.36933797909408
10.5751_es-05598-180302,0.6678720116615295,0.5325068831443787,0.5909973382949829,0.09024341901143391,0.06789031198362407,0.13536512851715088,True,62.41911398705824
10.1016_j.geb.2014.03.006,0.6536911725997925,0.5913317799568176,0.5183171033859253,0.09024937947591145,0.06775688828583362,0.1353740692138672,True,62.4688899950224
10.1016_j.jesp.2016.06.007,0.6846890449523926,0.6010087728500366,0.5491613149642944,0.09035181999206543,0.06838410198292312,0.13552772998809814,True,62.51866600298656
10.1287_mnsc.2014.2073,0.6664896607398987,0.632239580154419,0.530867874622345,0.09041452407836914,0.07052488871822588,0.1356217861175537,True,62.568442010950726
10.1007_s11071-023-08297-x,0.6323732733726501,0.5544764995574951,0.4965601861476898,0.09054205814997356,0.06815105940894206,0.13581308722496033,True,62.61821801891489
10.1038_s41467-024-49505-5,0.65733402967453,0.564258873462677,0.5215204954147339,0.09054235617319743,0.06944406592139049,0.13581353425979614,True,62.66799402687904
10.1016_j.chaos.2025.116323,0.6714714169502258,0.5865870714187622,0.5356345772743225,0.09055789311726888,0.06862112865702168,0.13583683967590332,True,62.717770034843205
10.1016_j.amc.2021.126074,0.6689189672470093,0.5939985513687134,0.5330461859703064,0.09058185418446858,0.06805594788469321,0.13587278127670288,True,62.76754604280737
10.1088_1367-2630_aca995,0.665553629398346,0.5955369472503662,0.5296317338943481,0.0906145970026652,0.06797131086460079,0.1359218955039978,True,62.81732205077153
10.1073_pnas.2406885121,0.6896775960922241,0.5938718914985657,0.5537365674972534,0.09062735239664714,0.06984451842108096,0.1359410285949707,True,62.86709805873569
10.1007_s00355-020-01284-w,0.6590655446052551,0.5231161713600159,0.567150354385376,0.09063291549682617,0.06936574989820367,0.13594937324523926,True,62.916874066699854
10.1007_s10614-020-10017-1,0.6579280495643616,0.5577484965324402,0.5217671394348145,0.09077394008636475,0.07055777107161787,0.13616091012954712,True,62.96665007466402
10.1016_j.econlet.2017.01.016,0.6389324069023132,0.5633181929588318,0.5027583837509155,0.09078268210093181,0.06822556268587701,0.1361740231513977,True,63.01642608262817
10.1209_0295-5075_132_10007,0.6772000193595886,0.588099479675293,0.5410104393959045,0.09079305330912273,0.06916632800377087,0.13618957996368408,True,63.066202090592334
10.1002_per.830,0.6218527555465698,0.5862565040588379,0.4856515228748321,0.09080082178115849,0.0706390250266721,0.13620123267173773,True,63.115978098556496
10.1016_j.chaos.2019.109398,0.6578974723815918,0.5591170787811279,0.5214179158210754,0.09098637104034424,0.07048104048454726,0.13647955656051636,True,63.16575410652066
10.1016_j.euroecorev.2024.104885,0.6859628558158875,0.555734395980835,0.5494541525840759,0.09100580215454102,0.07706438786945542,0.13650870323181152,True,63.21553011448482
10.1016_j.jtbi.2016.12.002,0.6571319103240967,0.5205487608909607,0.5936499834060669,0.091055432955424,0.06834800714907921,0.136583149433136,True,63.26530612244898
10.1016_j.jtbi.2007.07.024,0.6680224537849426,0.5724964141845703,0.5314025282859802,0.0910799503326416,0.0700939081320199,0.1366199254989624,True,63.315082130413145
10.1016_j.jebo.2013.08.002,0.7086211442947388,0.5788689851760864,0.57194584608078,0.09111686547597249,0.07698884095845708,0.13667529821395874,True,63.3648581383773
10.18564_jasss.2090,0.6785106062889099,0.5417860746383667,0.5576066970825195,0.09114968776702881,0.07479042375305356,0.1367245316505432,True,63.41463414634146
