model,source_id,correlation
GPT-5.1,10.1371_journal.pone.0227360,0.9999996477107271
GPT-5.1,10.1371_journal.pone.0222724,0.9999996479309534
GPT-5.1,10.1371_journal.pone.0208129,0.999999648018001
GPT-5.1,10.1371_journal.pone.0207937,0.9999996480930015
GPT-5.1,10.1371_journal.pone.0205420,0.9999996482850192
GPT-5.1,10.1371_journal.pone.0202878,0.9999996483958009
GPT-5.1,10.1371_journal.pone.0200965,0.9999996485307228
GPT-5.1,10.1371_journal.pone.0196524,0.9999996486248571
GPT-5.1,10.1371_journal.pone.0188503,0.9999996487786125
GPT-5.1,10.1371_journal.pone.0175687,0.999999649028812
GPT-5.1,10.1371_journal.pone.0166437,0.9999996492182217
GPT-5.1,10.1371_journal.pone.0166101,0.9999996493397273
GPT-5.1,10.1371_journal.pone.0159769,0.999999649598371
GPT-5.1,10.1371_journal.pone.0158940,0.999999649740905
GPT-5.1,10.1371_journal.pone.0155773,0.9999996499161007
GPT-5.1,10.1371_journal.pone.0155414,0.9999996500441245
GPT-5.1,10.1371_journal.pone.0154321,0.9999996502332751
GPT-5.1,10.1371_journal.pone.0125193,0.999999650407133
GPT-5.1,10.1371_journal.pone.0124561,0.9999996505173875
GPT-5.1,10.1371_journal.pone.0124513,0.9999996505861942
GPT-5.1,10.1371_journal.pone.0120394,0.999999650634436
GPT-5.1,10.1371_journal.pone.0117183,0.999999650761865
GPT-5.1,10.1371_journal.pone.0114976,0.9999996510340642
GPT-5.1,10.1371_journal.pone.0108423,0.9999996511090752
GPT-5.1,10.1371_journal.pone.0105126,0.9999996512005099
GPT-5.1,10.1371_journal.pone.0104207,0.9999996512050385
GPT-5.1,10.1371_journal.pone.0095742,0.9999996512904314
GPT-5.1,10.1371_journal.pone.0092336,0.9999996513115389
GPT-5.1,10.1371_journal.pone.0085691,0.9999996515291095
GPT-5.1,10.1371_journal.pone.0085531,0.9999996517438593
GPT-5.1,10.1371_journal.pone.0083225,0.9999996518839551
GPT-5.1,10.1371_journal.pone.0077041,0.9999996520458495
GPT-5.1,10.1371_journal.pone.0076063,0.9999996521446242
GPT-5.1,10.1371_journal.pone.0069871,0.9999996522666019
GPT-5.1,10.1371_journal.pone.0068423,0.9999996523681691
GPT-5.1,10.1371_journal.pone.0064941,0.9999996524952919
GPT-5.1,10.1371_journal.pone.0064677,0.9999996526679733
GPT-5.1,10.1371_journal.pone.0061458,0.9999996529984194
GPT-5.1,10.1371_journal.pone.0059894,0.9999996530765348
GPT-5.1,10.1371_journal.pone.0057378,0.9999996532636681
GPT-5.1,10.1371_journal.pone.0054308,0.9999996535102046
GPT-5.1,10.1371_journal.pone.0045998,0.9999996536846624
GPT-5.1,10.1371_journal.pone.0045662,0.999999653792644
GPT-5.1,10.1371_journal.pone.0045093,0.9999996539045048
GPT-5.1,10.1371_journal.pone.0044432,0.9999996541128638
GPT-5.1,10.1371_journal.pone.0040325,0.9999996541681405
GPT-5.1,10.1371_journal.pone.0035287,0.9999996543018405
GPT-5.1,10.1371_journal.pone.0034051,0.9999996543401848
GPT-5.1,10.1371_journal.pone.0026652,0.9999996543899842
GPT-5.1,10.1371_journal.pone.0026008,0.9999996545418008
GPT-5.1,10.1371_journal.pone.0023019,0.9999996546707295
GPT-5.1,10.1371_journal.pone.0020474,0.9999996547917273
GPT-5.1,10.1371_journal.pone.0012530,0.9999996548897933
GPT-5.1,10.1371_journal.pcbi.1013068,0.9999996549516778
GPT-5.1,10.1371_journal.pcbi.1012810,0.9999996551322986
GPT-5.1,10.1371_journal.pcbi.1011979,0.9999996552309872
GPT-5.1,10.1371_journal.pcbi.1011228,0.9999996554130953
GPT-5.1,10.1371_journal.pcbi.1008217,0.999999655521787
GPT-5.1,10.1371_journal.pcbi.1006347,0.9999996556291771
GPT-5.1,10.1371_journal.pcbi.1004527,0.9999996556798171
GPT-5.1,10.1371_journal.pcbi.1004232,0.9999996558425421
GPT-5.1,10.1371_journal.pcbi.1003381,0.9999996559634741
GPT-5.1,10.1371_journal.pcbi.1002868,0.9999996560236531
GPT-5.1,10.1371_journal.pcbi.1000758,0.9999996561413041
GPT-5.1,10.1371_journal.pcbi.0020178,0.9999996562204561
GPT-5.1,10.1332_204378921x16431423735159,0.9999996563232879
GPT-5.1,10.1332_204378920x16026943989422,0.9999996563947772
GPT-5.1,10.1287_orsc.2021.1521,0.999999656476465
GPT-5.1,10.1287_orsc.2020.14548,0.9999996566539848
GPT-5.1,10.1287_mnsc.2022.03085,0.9999996567899809
GPT-5.1,10.1287_mnsc.2020.3762,0.9999996569912412
GPT-5.1,10.1287_mnsc.2018.3163,0.9999996571845196
GPT-5.1,10.1287_mnsc.2017.2802,0.9999996572911163
GPT-5.1,10.1287_mnsc.2015.2168,0.9999996574311146
GPT-5.1,10.1287_mnsc.2014.2073,0.9999996576319129
GPT-5.1,10.1287_mnsc.2013.1848,0.9999996577234528
GPT-5.1,10.1287_mnsc.1110.1466,0.9999996578404946
GPT-5.1,10.1287_mnsc.1100.1271,0.9999996579122628
GPT-5.1,10.1257_mic.6.2.247,0.999999658068631
GPT-5.1,10.1257_mic.6.1.290,0.9999996581497476
GPT-5.1,10.1257_mic.5.2.213,0.999999658233086
GPT-5.1,10.1257_mic.3.4.77,0.9999996585379334
GPT-5.1,10.1257_mic.20180336,0.999999658686058
GPT-5.1,10.1257_mic.20170389,0.9999996588328142
GPT-5.1,10.1257_jep.14.3.137,0.9999996590145304
GPT-5.1,10.1257_jel.45.3.595,0.9999996590807121
GPT-5.1,10.1257_aer.99.4.1335,0.9999996591981408
GPT-5.1,10.1257_aer.99.3.979,0.9999996592688143
GPT-5.1,10.1257_aer.99.1.431,0.9999996593484136
GPT-5.1,10.1257_aer.98.2.494,0.9999996594116526
GPT-5.1,10.1257_aer.90.4.980,0.9999996595044257
GPT-5.1,10.1257_aer.20130768,0.9999996597969065
GPT-5.1,10.1257_aer.20120700,0.9999996598743962
GPT-5.1,10.1257_aer.102.7.3317,0.9999996598890338
GPT-5.1,10.1257_aer.102.2.720,0.9999996601714639
GPT-5.1,10.1257_aer.100.1.448,0.9999996603663024
GPT-5.1,10.1257_aer.100.1.420,0.9999996605149045
GPT-5.1,10.1257_0895330027265,0.9999996607250695
GPT-5.1,10.1257_000282803322157142,0.9999996607819441
GPT-5.1,10.1257_000282803321455359,0.9999996607922026
GPT-5.1,10.1209_0295-5075_ad0998,0.9999996609518504
GPT-5.1,10.1209_0295-5075_acb07d,0.9999996611406016
GPT-5.1,10.1209_0295-5075_aca824,0.9999996613836983
GPT-5.1,10.1209_0295-5075_ac3c8a,0.9999996614954422
GPT-5.1,10.1209_0295-5075_ac1364,0.9999996616321477
GPT-5.1,10.1209_0295-5075_93_58001,0.9999996617548488
GPT-5.1,10.1209_0295-5075_92_38003,0.9999996619545293
GPT-5.1,10.1209_0295-5075_86_38001,0.9999996620751872
GPT-5.1,10.1209_0295-5075_132_10007,0.9999996621606377
GPT-5.1,10.1209_0295-5075_128_28001,0.9999996623959987
GPT-5.1,10.1209_0295-5075_122_10003,0.9999996626401965
GPT-5.1,10.1209_0295-5075_121_48005,0.9999996628003341
GPT-5.1,10.1209_0295-5075_121_38003,0.9999996629125802
GPT-5.1,10.1209_0295-5075_115_38002,0.9999996631476651
GPT-5.1,10.1209_0295-5075_114_58001,0.999999663245736
GPT-5.1,10.1209_0295-5075_111_60003,0.9999996633304399
GPT-5.1,10.1209_0295-5075_111_58004,0.9999996634420256
GPT-5.1,10.1209_0295-5075_107_60005,0.9999996635395496
GPT-5.1,10.1209_0295-5075_106_18007,0.9999996637391714
GPT-5.1,10.1209_0295-5075_104_28003,0.9999996637682629
GPT-5.1,10.1186_s12889-018-5218-y,0.9999996638060799
GPT-5.1,10.1186_1744-9081-9-3,0.9999996639026514
GPT-5.1,10.1186_1471-2148-11-345,0.9999996639113461
GPT-5.1,10.1179_1749631414y.0000000041,0.9999996640264343
GPT-5.1,10.1177_2158244017737592,0.9999996643590277
GPT-5.1,10.1177_1948550619849431,0.9999996644455552
GPT-5.1,10.1177_1948550616639650,0.9999996645323006
GPT-5.1,10.1177_1948550614527115,0.9999996646687735
GPT-5.1,10.1177_1745691613488533,0.9999996647635863
GPT-5.1,10.1177_1529100612474436,0.9999996649806957
GPT-5.1,10.1177_1525822x16643709,0.9999996651160906
GPT-5.1,10.1177_1474704918756993,0.9999996652473923
GPT-5.1,10.1177_1474704917742720,0.9999996653806548
GPT-5.1,10.1177_147470491301100204,0.9999996654502841
GPT-5.1,10.1177_147470491301100117,0.9999996655651171
GPT-5.1,10.1177_1368430211402102,0.9999996658109748
GPT-5.1,10.1177_1368430208098783,0.9999996659145203
GPT-5.1,10.1177_1069397108320422,0.9999996660201458
GPT-5.1,10.1177_1059712317693889,0.9999996661917345
GPT-5.1,10.1177_1059712316653451,0.9999996662605898
GPT-5.1,10.1177_105971230601400306,0.9999996664178672
GPT-5.1,10.1177_1046496404266546,0.9999996664853239
GPT-5.1,10.1177_104346397009004004,0.9999996665778268
GPT-5.1,10.1177_10434631231219608,0.9999996667290365
GPT-5.1,10.1177_10434631221094555,0.9999996669312623
GPT-5.1,10.1177_1043463119872566,0.9999996670200274
GPT-5.1,10.1177_1043463115576138,0.9999996672323305
GPT-5.1,10.1177_1043463111434700,0.9999996675337673
GPT-5.1,10.1177_1043463110387268,0.9999996675814494
GPT-5.1,10.1177_1043463109337876,0.9999996676566237
GPT-5.1,10.1177_1043463107080449,0.9999996677754788
GPT-5.1,10.1177_1043463107075110,0.9999996678796194
GPT-5.1,10.1177_1043463103015002001,0.9999996679430782
GPT-5.1,10.1177_0959354308091842,0.9999996681035973
GPT-5.1,10.1177_0956797617752642,0.9999996682315682
GPT-5.1,10.1177_0956797615624469,0.9999996683859282
GPT-5.1,10.1177_0956797613510184,0.9999996684891459
GPT-5.1,10.1177_09516298221081810,0.9999996687372597
GPT-5.1,10.1177_0951629815586885,0.9999996688407516
GPT-5.1,10.1177_0951629815586882,0.9999996689635987
GPT-5.1,10.1177_0951629814539199,0.9999996691017177
GPT-5.1,10.1177_0951629809103970,0.9999996691728804
GPT-5.1,10.1177_0951629806065012,0.9999996694249318
GPT-5.1,10.1177_0894439313511396,0.9999996695302042
GPT-5.1,10.1177_01902725221132517,0.999999669646423
GPT-5.1,10.1177_0190272519882389,0.999999669793333
GPT-5.1,10.1177_0190272517703750,0.9999996699000467
GPT-5.1,10.1177_0190272513518803,0.9999996699763243
GPT-5.1,10.1177_0190272512442397,0.999999670088141
GPT-5.1,10.1177_01655515241233741,0.9999996701880647
GPT-5.1,10.1177_0146167216684134,0.9999996702681814
GPT-5.1,10.1177_0146167206289978,0.9999996704947814
GPT-5.1,10.1177_0098628319834208,0.9999996705571166
GPT-5.1,10.1177_00483931231181168,0.9999996707499773
GPT-5.1,10.1177_0048393108315509,0.9999996709378096
GPT-5.1,10.1177_00375497231171138,0.9999996710359973
GPT-5.1,10.1177_0037549711406912,0.9999996711556206
GPT-5.1,10.1177_0022002795039004006,0.9999996712833562
GPT-5.1,10.1177_0022002714564426,0.9999996713975557
GPT-5.1,10.1177_0022002714560349,0.999999671623585
GPT-5.1,10.1177_0022002712448912,0.9999996717159826
GPT-5.1,10.1177_0022002712448910,0.9999996718855382
GPT-5.1,10.1177_0022002711420971,0.999999671976356
GPT-5.1,10.1177_0022002708322361,0.9999996721232275
GPT-5.1,10.1177_0022002703258795,0.9999996723463476
GPT-5.1,10.1177_001872677002300105,0.9999996725862883
GPT-5.1,10.1177_0003122413512316,0.9999996726508692
GPT-5.1,10.1177_000312240607100204,0.999999672816379
GPT-5.1,10.1163_1568539x-00003143,0.9999996729672068
GPT-5.1,10.1162_rest.2009.10174,0.9999996730937432
GPT-5.1,10.1162_jeea.2005.3.2-3.303,0.9999996732327977
GPT-5.1,10.1162_EVCO_a_00062,0.9999996734125891
GPT-5.1,10.1162_ARTL_a_00251,0.9999996734668662
GPT-5.1,10.1162_ARTL_a_00126,0.9999996735434612
GPT-5.1,10.1162_1064546041766479,0.9999996736709849
GPT-5.1,10.1162_003355399556151,0.9999996738838651
GPT-5.1,10.1155_2022_7259257,0.9999996742837063
GPT-5.1,10.1155_2022_5508783,0.9999996748175496
GPT-5.1,10.1155_2021_6693597,0.999999674921897
GPT-5.1,10.1155_2021_6192629,0.9999996750243234
GPT-5.1,10.1155_2020_8276392,0.9999996751882564
GPT-5.1,10.1155_2017_1676045,0.9999996753793613
GPT-5.1,10.1155_2014_148915,0.9999996754607376
GPT-5.1,10.1155_2014_108024,0.9999996755673202
GPT-5.1,10.1146_annurev.soc.33.040406.131812,0.9999996756954321
GPT-5.1,10.1146_annurev.ecolsys.36.113004.083814,0.9999996758772302
GPT-5.1,10.1146_annurev-soc-121919-054658,0.9999996759416653
GPT-5.1,10.1146_annurev-soc-073014-112242,0.9999996760482103
GPT-5.1,10.1146_annurev-resource-091912-151833,0.999999676207253
GPT-5.1,10.1146_annurev-psych-081920-042106,0.9999996762240779
GPT-5.1,10.1146_annurev-psych-081420-110718,0.9999996762672355
GPT-5.1,10.1146_annurev-psych-020821-110044,0.9999996763325083
GPT-5.1,10.1146_annurev-psych-010814-015355,0.999999676551487
GPT-5.1,10.1142_s0218202519500428,0.9999996767665084
GPT-5.1,10.1142_s0218202515400163,0.9999996768457969
GPT-5.1,10.1142_s021759082246002x,0.9999996769153552
GPT-5.1,10.1142_s0217590820500071,0.9999996770942242
GPT-5.1,10.1142_s0129183121501278,0.9999996772416831
GPT-5.1,10.1140_epjb_s10051-021-00239-z,0.9999996774247133
GPT-5.1,10.1140_epjb_s10051-021-00212-w,0.9999996775577753
GPT-5.1,10.1140_epjb_s10051-021-00185-w,0.9999996777158248
GPT-5.1,10.1140_epjb_s10051-021-00108-9,0.9999996778122153
GPT-5.1,10.1140_epjb_e2020-100618-x,0.9999996781065583
GPT-5.1,10.1140_epjb_e2018-90052-6,0.9999996783377592
GPT-5.1,10.1140_epjb_e2018-90042-8,0.999999678456109
GPT-5.1,10.1140_epjb_e2009-00325-x,0.9999996785628734
GPT-5.1,10.1136_medethics-2016-103593,0.9999996789886074
GPT-5.1,10.1126_science.7652573,0.999999679288078
GPT-5.1,10.1126_science.1241399,0.9999996793775812
GPT-5.1,10.1126_science.1202599,0.9999996795462457
GPT-5.1,10.1126_science.1193649,0.9999996796722279
GPT-5.1,10.1126_science.1183665,0.9999996797044355
GPT-5.1,10.1126_science.1183532,0.9999996797843526
GPT-5.1,10.1126_science.1178883,0.9999996798472959
GPT-5.1,10.1126_science.1177418,0.9999996799910353
GPT-5.1,10.1126_science.1153808,0.9999996801707005
GPT-5.1,10.1126_science.1145850,0.9999996803150388
GPT-5.1,10.1126_science.1141588,0.9999996803972304
GPT-5.1,10.1126_science.1133755,0.9999996804599323
GPT-5.1,10.1126_science.1127333,0.9999996806381963
GPT-5.1,10.1126_science.1123633,0.9999996807445437
GPT-5.1,10.1126_science.1100735,0.9999996809368347
GPT-5.1,10.1126_science.1070582,0.9999996810421609
GPT-5.1,10.1126_sciadv.adm7968,0.9999996811106527
GPT-5.1,10.1126_sciadv.abj7377,0.9999996812060022
GPT-5.1,10.1126_sciadv.aay7651,0.999999681309508
GPT-5.1,10.1126_sciadv.aau7296,0.9999996813865406
GPT-5.1,10.1126_sciadv.1601444,0.9999996816279666
GPT-5.1,10.1111_vox.13088,0.9999996818505803
GPT-5.1,10.1111_tops.12342,0.9999996819789968
GPT-5.1,10.1111_ssqu.12910,0.9999996820747845
GPT-5.1,10.1111_spc3.12756,0.9999996821690187
GPT-5.1,10.1111_spc3.12581,0.9999996822467468
GPT-5.1,10.1111_soc4.12478,0.999999682312389
GPT-5.1,10.1111_sjoe.12321,0.9999996823386499
GPT-5.1,10.1111_roiw.12092,0.9999996824628764
GPT-5.1,10.1111_oik.02064,0.9999996825856771
GPT-5.1,10.1111_kykl.12113,0.9999996827108389
GPT-5.1,10.1111_jssr.12045,0.9999996827817507
GPT-5.1,10.1111_jpet.12540,0.999999682907219
GPT-5.1,10.1111_jpet.12384,0.9999996830893775
GPT-5.1,10.1111_jpet.12350,0.9999996831566738
GPT-5.1,10.1111_jpet.12252,0.9999996833457959
GPT-5.1,10.1111_jpet.12181,0.999999683477147
GPT-5.1,10.1111_jpet.12090,0.9999996837181283
GPT-5.1,10.1111_jpet.12084,0.999999683739944
GPT-5.1,10.1111_joes.12018,0.9999996839003051
GPT-5.1,10.1111_jlca.12283,0.9999996840022304
GPT-5.1,10.1111_jems.12570,0.9999996840931781
GPT-5.1,10.1111_jems.12451,0.9999996841584924
GPT-5.1,10.1111_jels.12231,0.9999996842333214
GPT-5.1,10.1111_jels.12042,0.99999968457084
GPT-5.1,10.1111_j.1749-6632.2009.04733.x,0.9999996846441054
GPT-5.1,10.1111_j.1749-6632.2009.04503.x,0.9999996847921759
GPT-5.1,10.1111_j.1740-1461.2010.01197.x,0.9999996849022539
GPT-5.1,10.1111_j.1559-1816.2012.00914.x,0.9999996849823748
GPT-5.1,10.1111_j.1558-5646.2010.01194.x,0.9999996851322763
GPT-5.1,10.1111_j.1558-5646.2007.00196.x,0.9999996852178276
GPT-5.1,10.1111_j.1542-4774.2011.01059.x,0.9999996853024697
GPT-5.1,10.1111_j.1540-5907.2012.00596.x,0.9999996854824977
GPT-5.1,10.1111_j.1540-5907.2011.00531.x,0.9999996855732409
GPT-5.1,10.1111_j.1540-5907.2006.00230.x,0.9999996856446328
GPT-5.1,10.1111_j.1468-5876.2011.00544.x,0.9999996857138556
GPT-5.1,10.1111_j.1468-2354.2006.00379.x,0.9999996857841469
GPT-5.1,10.1111_j.1468-0351.2005.00228.x,0.9999996858930732
GPT-5.1,10.1111_j.1468-0297.2011.02476.x,0.9999996860536329
GPT-5.1,10.1111_j.1468-0297.2009.02288.x,0.9999996861559547
GPT-5.1,10.1111_j.1468-0297.2005.01031.x,0.9999996863207585
GPT-5.1,10.1111_j.1468-0297.2004.00214.x,0.9999996864196461
GPT-5.1,10.1111_j.1468-0262.2005.00644.x,0.9999996865511467
GPT-5.1,10.1111_j.1468-0262.2004.00511.x,0.9999996867211961
GPT-5.1,10.1111_j.1467-9779.2011.01520.x,0.9999996867676392
GPT-5.1,10.1111_j.1467-9779.2011.01519.x,0.9999996869473421
GPT-5.1,10.1111_j.1467-9779.2011.01515.x,0.9999996870038275
GPT-5.1,10.1111_j.1467-9779.2010.01472.x,0.9999996871767374
GPT-5.1,10.1111_j.1467-9779.2008.00357.x,0.9999996872239918
GPT-5.1,10.1111_j.1467-9744.1991.tb00804.x,0.9999996873194855
GPT-5.1,10.1111_j.1467-9442.2006.00444.x,0.9999996873679491
GPT-5.1,10.1111_j.1467-937X.2010.00608.x,0.9999996874515448
GPT-5.1,10.1111_j.1467-2979.2010.00372.x,0.9999996876638972
GPT-5.1,10.1111_j.1465-7295.2011.00452.x,0.9999996877616862
GPT-5.1,10.1111_j.1465-7295.2011.00433.x,0.9999996878960843
GPT-5.1,10.1111_j.1465-7295.2011.00422.x,0.9999996879682052
GPT-5.1,10.1111_j.1465-7295.2010.00354.x,0.9999996882008083
GPT-5.1,10.1111_j.1465-7295.2010.00344.x,0.999999688289597
GPT-5.1,10.1111_j.1465-7295.2009.00268.x,0.9999996883807223
GPT-5.1,10.1111_j.1465-7295.2007.00051.x,0.9999996884571064
GPT-5.1,10.1111_j.1465-7295.2007.00028.x,0.999999688607471
GPT-5.1,10.1111_j.1461-0248.2011.01697.x,0.9999996886645539
GPT-5.1,10.1111_j.1461-0248.2005.00773.x,0.999999688686539
GPT-5.1,10.1111_j.1439-0310.2012.02075.x,0.9999996887499224
GPT-5.1,10.1111_j.1439-0310.2011.01882.x,0.9999996889174397
GPT-5.1,10.1111_j.1439-0310.2010.01781.x,0.9999996889899251
GPT-5.1,10.1111_j.1420-9101.2011.02307.x,0.9999996891002427
GPT-5.1,10.1111_j.1420-9101.2010.01936.x,0.9999996891860448
GPT-5.1,10.1111_j.1420-9101.2008.01505.x,0.9999996892452186
GPT-5.1,10.1111_j.1420-9101.2007.01482.x,0.999999689339745
GPT-5.1,10.1111_j.1420-9101.2006.01258.x,0.9999996894157334
GPT-5.1,10.1111_j.1420-9101.2006.01119.x,0.9999996895158496
GPT-5.1,10.1111_j.1420-9101.2004.00747.x,0.9999996895832003
GPT-5.1,10.1111_j.0023-5962.2005.00280.x,0.9999996896733986
GPT-5.1,10.1111_j.0021-9029.2006.00042.x,0.9999996899148417
GPT-5.1,10.1111_j.0020-8833.2004.00306.x,0.9999996901788615
GPT-5.1,10.1111_geer.12103,0.9999996903177656
GPT-5.1,10.1111_exsy.13527,0.9999996909092698
GPT-5.1,10.1111_evo.12108,0.9999996909957479
GPT-5.1,10.1111_evo.12031,0.9999996910893755
GPT-5.1,10.1111_eva.12303,0.9999996911533288
GPT-5.1,10.1111_eth.12223,0.9999996912668481
GPT-5.1,10.1111_ele.12178,0.9999996913261674
GPT-5.1,10.1111_ecoj.12614,0.9999996914104314
GPT-5.1,10.1111_ecoj.12209,0.9999996915641892
GPT-5.1,10.1111_ecoj.12088,0.999999691724176
GPT-5.1,10.1111_ecin.13171,0.9999996918941867
GPT-5.1,10.1111_ecin.13020,0.9999996920414594
GPT-5.1,10.1111_ecin.12974,0.9999996921712945
GPT-5.1,10.1111_ecin.12797,0.9999996922351228
GPT-5.1,10.1111_ecin.12766,0.9999996924254873
GPT-5.1,10.1111_ecin.12720,0.9999996925646704
GPT-5.1,10.1111_ecin.12713,0.9999996926857744
GPT-5.1,10.1111_ecin.12512,0.9999996928178096
GPT-5.1,10.1111_ecin.12187,0.9999996929280983
GPT-5.1,10.1111_ecin.12134,0.999999693066177
GPT-5.1,10.1111_cogs.13326,0.9999996931548167
GPT-5.1,10.1111_caje.12557,0.9999996932980604
GPT-5.1,10.1111_caje.12201,0.9999996934127799
GPT-5.1,10.1111_brv.12352,0.9999996935330795
GPT-5.1,10.1111_brv.12260,0.9999996938931521
GPT-5.1,10.1111_boer.12140,0.9999996939753472
GPT-5.1,10.1111_bjso.12450,0.9999996940802234
GPT-5.1,10.1111_bjop.12245,0.9999996941355346
GPT-5.1,10.1111_apce.12343,0.99999969425697
GPT-5.1,10.1111_ajsp.12057,0.9999996943948298
GPT-5.1,10.1111_ajps.12139,0.9999996944825345
GPT-5.1,10.1111_ajae.12372,0.9999996946423663
GPT-5.1,10.1111_1911-3846.12489,0.9999996947610925
GPT-5.1,10.1111_1477-9552.12114,0.9999996948865213
GPT-5.1,10.1111_1475-4932.12073,0.9999996949623278
GPT-5.1,10.1111_1468-0262.00230,0.9999996950365969
GPT-5.1,10.1111_1468-0106.12034,0.9999996951410862
GPT-5.1,10.1111_1467-6435.00140,0.9999996952944447
GPT-5.1,10.1109_tsmc.2018.2854294,0.9999996954921497
GPT-5.1,10.1109_tnsm.2015.2397883,0.999999695632176
GPT-5.1,10.1109_tnse.2023.3279094,0.9999996957350689
GPT-5.1,10.1109_tcss.2024.3386501,0.9999996957650927
GPT-5.1,10.1109_tcss.2023.3324087,0.9999996958905167
GPT-5.1,10.1109_tcss.2022.3144978,0.9999996959806684
GPT-5.1,10.1109_tcsii.2021.3133711,0.9999996960901292
GPT-5.1,10.1109_tcsii.2019.2910893,0.9999996961677389
GPT-5.1,10.1109_tac.2025.3529852,0.9999996962622554
GPT-5.1,10.1109_tac.2021.3087652,0.9999996963384106
GPT-5.1,10.1109_jstsp.2014.2316597,0.9999996963827569
GPT-5.1,10.1109_jstsp.2013.2263785,0.9999996964483155
GPT-5.1,10.1109_access.2021.3128647,0.9999996965278629
GPT-5.1,10.1109_access.2021.3084342,0.9999996966194473
GPT-5.1,10.1109_access.2020.3029458,0.9999996967020327
GPT-5.1,10.1109_access.2020.2995658,0.9999996968025647
GPT-5.1,10.1108_tpm-03-2020-0021,0.9999996968864331
GPT-5.1,10.1108_01437720310502177,0.9999996969655446
GPT-5.1,10.1103_sz5b-j75y,0.999999697018668
GPT-5.1,10.1103_PhysRevX.7.041027,0.9999996970634593
GPT-5.1,10.1103_PhysRevX.3.041021,0.9999996971398569
GPT-5.1,10.1103_PhysRevE.97.062136,0.9999996971486161
GPT-5.1,10.1103_PhysRevE.97.012305,0.999999697247056
GPT-5.1,10.1103_PhysRevE.95.052316,0.9999996972941839
GPT-5.1,10.1103_PhysRevE.95.052309,0.9999996974149932
GPT-5.1,10.1103_PhysRevE.92.042813,0.9999996976129502
GPT-5.1,10.1103_PhysRevE.92.012819,0.9999996977413463
GPT-5.1,10.1103_PhysRevE.91.062804,0.9999996978488728
GPT-5.1,10.1103_PhysRevE.91.062802,0.9999996979085842
GPT-5.1,10.1103_PhysRevE.91.042810,0.9999996979782845
GPT-5.1,10.1103_PhysRevE.91.022121,0.9999996981016768
GPT-5.1,10.1103_PhysRevE.90.042726,0.9999996981751563
GPT-5.1,10.1103_PhysRevE.90.032802,0.9999996982823511
GPT-5.1,10.1103_PhysRevE.88.042128,0.9999996983910951
GPT-5.1,10.1103_PhysRevE.86.036101,0.9999996984898792
GPT-5.1,10.1103_PhysRevE.84.066115,0.9999996986122873
GPT-5.1,10.1103_PhysRevE.84.046106,0.9999996987008706
GPT-5.1,10.1103_PhysRevE.83.036101,0.9999996987843968
GPT-5.1,10.1103_PhysRevE.81.057104,0.9999996989557458
GPT-5.1,10.1103_PhysRevE.81.036115,0.9999996990600465
GPT-5.1,10.1103_PhysRevE.80.066101,0.9999996991403733
GPT-5.1,10.1103_PhysRevE.80.026121,0.9999996992925996
GPT-5.1,10.1103_PhysRevE.76.026114,0.9999996994566495
GPT-5.1,10.1103_PhysRevE.72.056118,0.9999996995076904
GPT-5.1,10.1103_PhysRevE.69.051913,0.9999996996607634
GPT-5.1,10.1103_PhysRevE.111.024306,0.9999996997402626
GPT-5.1,10.1103_PhysRevE.110.034307,0.9999996998265963
GPT-5.1,10.1103_PhysRevE.110.034301,0.9999996999236985
GPT-5.1,10.1103_PhysRevE.109.054303,0.9999996999662005
GPT-5.1,10.1103_PhysRevE.103.012304,0.9999997000532265
GPT-5.1,10.1103_PhysRevE.102.052414,0.999999700159493
GPT-5.1,10.1103_PhysRevE.101.062419,0.9999997001838091
GPT-5.1,10.1103_PhysRevE.100.052304,0.9999997002904984
GPT-5.1,10.1098_rstb.2022.0303,0.9999997003168545
GPT-5.1,10.1098_rstb.2020.0304,0.9999997003397799
GPT-5.1,10.1098_rstb.2020.0302,0.9999997004466024
GPT-5.1,10.1098_rstb.2020.0300,0.9999997005612772
GPT-5.1,10.1098_rstb.2020.0293,0.9999997006633465
GPT-5.1,10.1098_rstb.2020.0291,0.9999997007235988
GPT-5.1,10.1098_rstb.2020.0289,0.9999997008204365
GPT-5.1,10.1098_rstb.2020.0047,0.9999997009420217
GPT-5.1,10.1098_rstb.2015.0100,0.9999997009930357
GPT-5.1,10.1098_rstb.2015.0099,0.9999997010816035
GPT-5.1,10.1098_rstb.2015.0098,0.999999701113656
GPT-5.1,10.1098_rstb.2015.0089,0.9999997011535969
GPT-5.1,10.1098_rstb.2015.0016,0.9999997011923389
GPT-5.1,10.1098_rstb.2015.0011,0.9999997012538898
GPT-5.1,10.1098_rstb.2015.0010,0.9999997013656482
GPT-5.1,10.1098_rstb.2010.0310,0.9999997014428488
GPT-5.1,10.1098_rstb.2010.0159,0.999999701556033
GPT-5.1,10.1098_rstb.2010.0157,0.9999997016485981
GPT-5.1,10.1098_rstb.2010.0146,0.999999701713999
GPT-5.1,10.1098_rstb.2010.0135,0.9999997018204747
GPT-5.1,10.1098_rstb.2009.0134,0.9999997019360253
GPT-5.1,10.1098_rstb.2008.0275,0.9999997019852894
GPT-5.1,10.1098_rspb.2025.0973,0.9999997020713235
GPT-5.1,10.1098_rspb.2024.0182,0.9999997021475622
