model,source_id,n_aug_runs,n_baseline_runs,correlation,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-5.1,10.1016_j.jebo.2009.03.022,5,5,0.5593709409236908,0.07656577127487176,0.03424125386406279,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05728290724218641,0.08863749043106171,0.039639890791768224
GPT-5.1,10.1016_j.jebo.2009.11.001,5,5,0.45888182818889617,0.14145818045118594,0.06326202149245673,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15777201997698104,0.10213367078501813,0.04567556613337697
GPT-5.1,10.1016_j.jebo.2009.11.003,5,5,0.6180854558944702,0.03626563576073541,0.016218485361650332,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0014316077285930096,0.04868013319136751,0.021770417393928307
GPT-5.1,10.1016_j.jebo.2010.09.010,5,5,0.6200620055198669,0.035802162595607104,0.01601121386105556,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.003408157353989738,0.05672551151301262,0.02536841996030863
GPT-5.1,10.1016_j.jebo.2011.01.005,5,5,0.5775204002857208,0.17944347050597967,0.08024955963396982,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03913344788015638,0.17604641684401617,0.07873035105169683
GPT-5.1,10.1016_j.jebo.2011.01.017,5,5,0.06875207051634788,0.0790117150640125,0.03533511318039522,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.5479017776495294,0.09385906636287059,0.04197505053840851
GPT-5.1,10.1016_j.jebo.2011.01.018,5,5,0.614488399028778,0.06889846655968344,0.03081233095458965,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.002165449137099129,0.06872096782585797,0.03073295110763887
GPT-5.1,10.1016_j.jebo.2011.09.002,5,5,0.6355076909065247,0.03774411470072776,0.01687968124427528,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.018853842740647452,0.038321011065509045,0.01713767714179997
GPT-5.1,10.1016_j.jebo.2011.10.002,5,5,0.44908567070961,0.06394098442340854,0.028595277543799334,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16756817745626723,0.05254200683737495,0.023497499792525824
GPT-5.1,10.1016_j.jebo.2011.10.020,5,5,0.5353432953357696,0.0893732908368051,0.039968950736791055,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08131055283010755,0.07560421226586615,0.03381123160236002
GPT-5.1,10.1016_j.jebo.2012.06.001,5,5,0.5884578227996826,0.03267001644124085,0.014610475517730061,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.028196025366194588,0.07620252466840893,0.034078805043133396
GPT-5.1,10.1016_j.jebo.2012.09.013,5,5,0.5580965280532837,0.052081100987968,0.02329137643042558,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.058557320112593514,0.0988432480750032,0.04420404436251648
GPT-5.1,10.1016_j.jebo.2012.12.024,5,5,0.6110856890678406,0.03480550461269012,0.01556549486103152,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.005568159098036629,0.06800060449344253,0.03041079483168303
GPT-5.1,10.1016_j.jebo.2013.08.002,5,5,0.5870556473731995,0.057739253332688104,0.025821779084394373,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.02959820079267774,0.09222484331260515,0.041244203772250396
GPT-5.1,10.1016_j.jebo.2013.08.006,5,5,0.5177430629730224,0.0796365929635154,0.03561456707258037,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09891078519285475,0.10596097847142927,0.04738719016490152
GPT-5.1,10.1016_j.jebo.2014.03.005,5,5,0.6199405550956726,0.1113520843130391,0.04979816599204868,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.003286706929795402,0.11130475533433452,0.049776999829310865
GPT-5.1,10.1016_j.jebo.2014.07.005,5,5,0.5495462894439698,0.08143556372810799,0.036419091256413134,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06710755872190748,0.13198696189412387,0.05902636378778707
GPT-5.1,10.1016_j.jebo.2014.08.005,5,5,0.566899585723877,0.07678156052248136,0.03433775774935652,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04975426244200025,0.11860112104335656,0.053040033772125204
GPT-5.1,10.1016_j.jebo.2014.11.004,5,5,0.4760201394557953,0.08193601129513749,0.0366428982122236,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1406337087100819,0.12058831890536799,0.05392873567296517
GPT-5.1,10.1016_j.jebo.2014.11.009,5,5,0.5512751698493957,0.08189536171186496,0.03662471916593271,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06537867831648145,0.08865371837496687,0.03964714814890962
GPT-5.1,10.1016_j.jebo.2015.02.002,5,5,0.58151273727417,0.03374182887232489,0.015089804608736703,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03514111089170728,0.07063535601128884,0.03158909153122805
GPT-5.1,10.1016_j.jebo.2015.03.005,5,5,0.6084943532943725,0.04602817803414244,0.020584426992961025,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.008159494871504646,0.052694973201911084,0.023565908430400587
GPT-5.1,10.1016_j.jebo.2015.03.009,5,5,0.37817035913467406,0.15104812659170333,0.06755077578660845,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.23848348903120314,0.19746318729885995,0.08830822197080478
GPT-5.1,10.1016_j.jebo.2015.03.018,5,5,0.4740604877471924,0.11083434627713079,0.049566626503483036,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1425933604186848,0.12457173714771126,0.05571017446750363
GPT-5.1,10.1016_j.jebo.2015.05.013,5,5,0.5027799487113953,0.055557870519806256,0.024846235033483672,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11387389945448194,0.08980667173213623,0.040162764565213074
GPT-5.1,10.1016_j.jebo.2015.09.008,5,5,0.5709668695926666,0.07854548999844256,0.03512661099250948,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04568697857321058,0.09472909008388224,0.04236413697485238
GPT-5.1,10.1016_j.jebo.2015.09.020,5,5,0.6129578232765198,0.06320978280904471,0.028268274240804317,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0036960248893574297,0.07557974794205181,0.03380029082414554
GPT-5.1,10.1016_j.jebo.2015.12.006,5,5,0.62960284948349,0.082378295213409,0.036840693593545616,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.012949001317612785,0.046238036183505755,0.02067827841048276
GPT-5.1,10.1016_j.jebo.2016.06.003,5,5,0.44002925753593447,0.06676685941102391,0.029859047257444205,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17662459062994276,0.06544065044714475,0.029265948578323535
GPT-5.1,10.1016_j.jebo.2016.06.010,5,5,0.6140524506568908,0.08199738899086602,0.03667034715221386,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0026013975089863362,0.11470357681547637,0.0512969990043548
GPT-5.1,10.1016_j.jebo.2016.09.005,5,5,0.55943922996521,0.12252567002959207,0.0547951454349753,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05721461820066724,0.1280598774792045,0.05727011824675913
GPT-5.1,10.1016_j.jebo.2016.09.012,5,5,0.551816177368164,0.015488466065003806,0.006926652597709437,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06483767079771315,0.04352696570331481,0.019465850833382772
GPT-5.1,10.1016_j.jebo.2016.09.015,5,5,0.5218354284763336,0.06328111015065467,0.02830017279770316,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09481841968954359,0.09322178999989508,0.041690051884795104
GPT-5.1,10.1016_j.jebo.2017.01.006,5,5,0.6079978823661805,0.07853804698997205,0.03512328237793005,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.008655965799696786,0.10791172181608058,0.04825958910996064
GPT-5.1,10.1016_j.jebo.2017.06.004,5,5,0.5892347037792206,0.06783107241263513,0.03033497778027256,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.027419144386656623,0.11437313689641312,0.05114922178005381
GPT-5.1,10.1016_j.jebo.2017.06.006,5,5,0.5660341024398804,0.04925937828730214,0.02202946367595695,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05061974572599683,0.04595677485332662,0.020552494519738247
GPT-5.1,10.1016_j.jebo.2017.07.009,5,5,0.5471945226192474,0.08091415159895698,0.03618590866339822,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06945932554662977,0.11936189364666444,0.053380261623408386
GPT-5.1,10.1016_j.jebo.2017.07.035,5,5,0.613320279121399,0.06540792558849302,0.029251313576623666,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0033335690444782793,0.044339926383922326,0.01982941790235735
GPT-5.1,10.1016_j.jebo.2017.11.016,5,5,0.6262024760246276,0.08454378293089823,0.037809129141694965,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.009548627858750481,0.101433840459992,0.045362592497482125
GPT-5.1,10.1016_j.jebo.2017.12.024,5,5,0.5542223334312439,0.05720269125171348,0.025581821226952774,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.062431514734633306,0.08974127958409667,0.040133520307570836
GPT-5.1,10.1016_j.jebo.2018.01.009,5,5,0.579751455783844,0.09100690841688364,0.04069952672844991,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03690239238203321,0.11121114054444392,0.049735134022531914
GPT-5.1,10.1016_j.jebo.2018.04.002,5,5,0.5279352962970734,0.11612813000678329,0.05193407855902011,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08871855186880384,0.16912726845567908,0.07563601382315085
GPT-5.1,10.1016_j.jebo.2018.04.015,5,5,0.6050680160522461,0.05961593586679722,0.026661057028085286,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.011585832113631112,0.03984982238832209,0.01782138235031624
GPT-5.1,10.1016_j.jebo.2018.08.008,5,5,0.5444746911525726,0.05290294836109547,0.023658917749114113,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07217915701330457,0.10029920318138247,0.044855167280526874
GPT-5.1,10.1016_j.jebo.2018.11.013,5,5,0.5544490277767181,0.1192905779173949,0.053348368259706055,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06220482038915907,0.07767845392085045,0.03473886067082133
GPT-5.1,10.1016_j.jebo.2018.11.020,5,5,0.5745258212089539,0.06527973375071656,0.02919398444393791,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.042128026956923345,0.09484267012715286,0.042414931514380486
GPT-5.1,10.1016_j.jebo.2018.12.029,5,5,0.6376249551773071,0.07972778477804941,0.03565534929183829,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.020971107011429922,0.0543287395579876,0.02429655095670843
GPT-5.1,10.1016_j.jebo.2019.03.007,5,5,0.6118689179420471,0.05278603665285019,0.023606633243713697,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.004784930223830086,0.05749345190988497,0.025711853346323577
GPT-5.1,10.1016_j.jebo.2019.05.033,5,5,0.554960286617279,0.05509675685811868,0.02464001873490622,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.061693561548598154,0.07971160063513026,0.035648111523093336
GPT-5.1,10.1016_j.jebo.2019.06.019,5,5,0.6877456068992615,0.07225175786875947,0.0323119684176803,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.07109175873338427,0.08414778327705207,0.03763203271268169
GPT-5.1,10.1016_j.jebo.2019.08.008,5,5,0.5132637798786164,0.15173695146264,0.06785882763380983,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10339006828726087,0.1783549624205355,0.07976276401934757
GPT-5.1,10.1016_j.jebo.2019.12.007,5,5,0.5246390581130982,0.06720136717033279,0.03005336503475736,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09201479005277906,0.0839342941395879,0.037536557467916155
GPT-5.1,10.1016_j.jebo.2020.01.010,5,5,0.4960836946964264,0.09069496463846631,0.04056002122971006,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12057015346945081,0.11595631085736721,0.051857238699434
GPT-5.1,10.1016_j.jebo.2020.03.035,5,5,0.5109157919883728,0.07622022685195484,0.034086721700285164,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1057380561775044,0.07881293965162019,0.035246218113522264
GPT-5.1,10.1016_j.jebo.2020.06.009,5,5,0.568990844488144,0.07767782407656192,0.03473857899589245,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04766300367773328,0.10394441630354621,0.04648535614725335
GPT-5.1,10.1016_j.jebo.2020.07.031,5,5,0.5505440652370452,0.11468761119133696,0.05128985896017901,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06610978292883192,0.1535635323979002,0.06867569946133922
GPT-5.1,10.1016_j.jebo.2020.10.001,5,5,0.49375487864017487,0.16794586251712793,0.07510767302562639,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12289896952570234,0.12782970485613815,0.05716718192041197
GPT-5.1,10.1016_j.jebo.2020.10.005,5,5,0.5258696436882019,0.07542212315774706,0.0337297988776167,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0907842044776753,0.06623702546810804,0.029622098314814882
GPT-5.1,10.1016_j.jebo.2021.02.016,5,5,0.586083859205246,0.12124197304344522,0.054221058690268116,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.030569988960631234,0.13933121210231,0.06231081232964131
GPT-5.1,10.1016_j.jebo.2021.04.029,5,5,0.5950355052947998,0.057659202261020615,0.025785979156810333,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0216183428710774,0.0618725250615625,0.02767023439544262
GPT-5.1,10.1016_j.jebo.2021.04.032,5,5,0.5654731214046478,0.0919262393178038,0.041110664006104636,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05118072676122938,0.14496517886267082,0.06483039886146952
GPT-5.1,10.1016_j.jebo.2021.05.003,5,5,0.672208571434021,0.09049387223349901,0.0404700899722569,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.05555472326814379,0.07228866807078016,0.0323284751618366
GPT-5.1,10.1016_j.jebo.2021.05.035,5,5,0.5809892773628235,0.034600338372625654,0.015473741729137081,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03566457080305372,0.05606602590424291,0.02507348903003025
GPT-5.1,10.1016_j.jebo.2021.09.024,5,5,0.6467401266098023,0.07327931004868987,0.032771503722630796,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.03008627844392504,0.10237959571315572,0.04578554710471245
GPT-5.1,10.1016_j.jebo.2023.01.012,5,5,0.4188306152820587,0.08282624311978193,0.037041021987351326,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.19782323288381848,0.07009469322899345,0.03134729978440472
GPT-5.1,10.1016_j.jebo.2023.03.023,5,5,0.5517926514148712,0.15948699260296592,0.07132475139744758,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06486119675100599,0.14003833182759556,0.06262704588443521
GPT-5.1,10.1016_j.jebo.2023.04.004,5,5,0.5523491024971008,0.06043614671803693,0.027027866471936276,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06430474566877638,0.10317468822014013,0.04614112328351602
GPT-5.1,10.1016_j.jebo.2023.04.028,5,5,0.6714136600494385,0.056700374565475664,0.025357178375620737,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.05475981188356127,0.06931546326752,0.030998817551612882
GPT-5.1,10.1016_j.jebo.2023.09.006,5,5,0.5604409754276276,0.0669369542380505,0.02993511597661471,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05621287273824964,0.12028409875358392,0.05379268428506227
GPT-5.1,10.1016_j.jebo.2023.10.029,5,5,0.4436931014060974,0.08938436885629608,0.03997390497771863,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1729607467597798,0.1068852046564344,0.04780051668015287
GPT-5.1,10.1016_j.jebo.2023.11.003,5,5,0.4863089919090271,0.08430150154955532,0.03770077761402191,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1303448562568501,0.04870302204161204,0.02178065359894302
GPT-5.1,10.1016_j.jebo.2023.11.027,5,5,0.496428519487381,0.15968182201844722,0.07141188176085413,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12022532867849622,0.12494974942591874,0.055879226697583925
GPT-5.1,10.1016_j.jebo.2024.01.019,5,5,0.5459359526634217,0.06501165860262624,0.02907409759309625,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07071789550245558,0.11433052423907691,0.05113016482035268
GPT-5.1,10.1016_j.jebo.2024.02.003,5,5,0.5433737218379975,0.07833031447188822,0.03503038157161552,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07328012632787977,0.08758850867597409,0.03917077188946163
GPT-5.1,10.1016_j.jebo.2024.02.009,5,5,0.5341221749782562,0.06936193918275473,0.031019602212769153,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08253167318762097,0.08456936893666527,0.03782057155132853
GPT-5.1,10.1016_j.jebo.2024.04.016,5,5,0.6337000966072083,0.047751357542759006,0.02135505629670129,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.017046248441331048,0.07701123381532454,0.03444047076843923
GPT-5.1,10.1016_j.jebo.2024.05.010,5,5,0.5631960034370422,0.08417444849018528,0.037643957758521765,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05345784472883497,0.12328151754955895,0.05513317072202942
GPT-5.1,10.1016_j.jebo.2025.106930,5,5,0.4901150822639465,0.03537912412498753,0.01582202530557498,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12653876590193067,0.08044709830088054,0.03597703607867534
GPT-5.1,10.1016_j.jebo.2025.106991,5,5,0.5144269108772278,0.1298341770208997,0.05806360912429457,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10222693728864943,0.1500710862021524,0.0671138300410487
GPT-5.1,10.1016_j.jebo.2025.107071,5,5,0.589913547039032,0.08251488845431362,0.03690177994793156,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.026740301126845223,0.1032822073389334,0.04618920729521654
GPT-5.1,10.1016_j.jebo.2025.107138,5,5,0.5996166348457337,0.1202645679413878,0.053783949840317015,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.017037213320143563,0.06861854608251686,0.030687146711541914
GPT-5.1,10.1016_j.jebo.2025.107207,5,5,0.6036489844322205,0.07143204385635717,0.031945381166912167,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.013004863733656747,0.08776252827760257,0.039248595821193374
GPT-5.1,10.1016_j.jecp.2018.01.015,5,5,0.48951205611228943,0.1349324966623591,0.06034364698215968,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12714179205358778,0.18110362242922412,0.08099200214464014
GPT-5.1,10.1016_j.jecp.2022.105376,5,5,0.5187099516391754,0.09546738252442051,0.04269431139171594,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0979438965267018,0.07786294012417967,0.03482136540913233
GPT-5.1,10.1016_j.jecp.2023.105858,5,5,0.6572314262390136,0.04263762524636098,0.01906812569000487,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.040577578073136465,0.08789088298611362,0.039305997791885955
GPT-5.1,10.1016_j.jedc.2013.06.012,5,5,0.5686650037765503,0.0420441087972678,0.018802697064817544,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.047988844389326914,0.05526922246079229,0.024717147697177953
GPT-5.1,10.1016_j.jedc.2024.104987,5,5,0.5706407427787781,0.12238416087782264,0.054731860618416346,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04601310538709913,0.12324572551183563,0.055117164036148907
GPT-5.1,10.1016_j.jeem.2007.08.001,5,5,0.6877951145172119,0.028438994728400547,0.012718305084892358,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0711412663513347,0.06253189362931616,0.027965112983387393
GPT-5.1,10.1016_j.jeem.2008.07.004,5,5,0.43900561332702637,0.0388766055959082,0.01738614656937989,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17764823483885084,0.07252610324938692,0.032434659401759505
GPT-5.1,10.1016_j.jeem.2012.09.001,5,5,0.5716392874717713,0.03563643523309645,0.015937098331394447,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04501456069410596,0.06946651125256763,0.031066368264099056
GPT-5.1,10.1016_j.jeem.2013.04.004,5,5,0.6358125448226929,0.03398804231852805,0.015199914609273654,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.019158696656815667,0.05614866993750714,0.025110448565292966
GPT-5.1,10.1016_j.jeem.2017.08.008,5,5,0.6421526789665222,0.08018439700354624,0.03585955248695197,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.025498830800645012,0.09947333083181632,0.0444858259376534
GPT-5.1,10.1016_j.jeem.2018.06.008,5,5,0.5583321213722229,0.07074984799183659,0.03164029390150472,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.058321726793654306,0.09240326047653422,0.041323994353630024
GPT-5.1,10.1016_j.jeem.2018.07.004,5,5,0.6085933208465576,0.04313707302406472,0.019291485526436225,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.008060527319319588,0.06675131149745873,0.0298520940191162
GPT-5.1,10.1016_j.jeem.2022.102671,5,5,0.5601318001747131,0.040509042769446384,0.01811619466718569,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05652204799116407,0.05511313353412501,0.02464734260706535
GPT-5.1,10.1016_j.jeem.2023.102895,5,5,0.5821911692619324,0.06455738833946217,0.028870941755377938,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03446267890394483,0.1045071960172566,0.046737038886496204
GPT-5.1,10.1016_j.jenvp.2009.05.003,5,5,0.5475707590579987,0.036181534087650555,0.016180873950042494,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06908308910787855,0.04033447133512142,0.01803812394836964
GPT-5.1,10.1016_j.jenvp.2018.11.002,5,5,0.5150028944015503,0.07944806591319385,0.03553025521255707,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10165095376432691,0.13026760508145202,0.05825744404564474
GPT-5.1,10.1016_j.jesp.2005.03.002,5,5,0.5457374691963196,0.0781412290408735,0.034945819996154766,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07091637896955763,0.12193675741226481,0.05453177570594509
GPT-5.1,10.1016_j.jesp.2008.06.004,5,5,0.4480749487876892,0.1879491663348055,0.08405342244780802,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16857889937818799,0.21703920131033377,0.09706288158243355
GPT-5.1,10.1016_j.jesp.2009.02.017,5,5,0.5720733642578125,0.06276451468595942,0.028069144282517826,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.044580483908064704,0.06234029783710844,0.027879428740271515
GPT-5.1,10.1016_j.jesp.2015.04.005,5,5,0.5581732571125031,0.08608814940258022,0.038499790824265454,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05848059105337415,0.05556782289898607,0.024850685872760455
GPT-5.1,10.1016_j.jesp.2016.06.007,5,5,0.5619151830673218,0.10651006250495998,0.047632748009768404,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05473866509855543,0.13312667541978618,0.05953605917143845
GPT-5.1,10.1016_j.jesp.2019.103823,5,5,0.5724828779697418,0.12990192244175797,0.058093905797535254,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04417097019613538,0.18213029668792377,0.08145114483128046
GPT-5.1,10.1016_j.jesp.2020.104096,5,5,0.4473273098468781,0.06543606891234352,0.029263899653672168,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16932653831899916,0.030389464957426456,0.01359058188893066
GPT-5.1,10.1016_j.jesp.2022.104284,5,5,0.5756687700748444,0.11141484371396197,0.049826232849386816,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04098507809103284,0.15697675373215242,0.07020213844646732
GPT-5.1,10.1016_j.jesp.2023.104566,5,5,0.44508014917373656,0.13781309486815863,0.06163188966296602,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17157369899214064,0.08839924751137818,0.03953334531905414
GPT-5.1,10.1016_j.jesp.2024.104682,5,5,0.43016732931137086,0.049936834137083434,0.02233243114233012,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.18648651885450634,0.0891033971823657,0.039848250625186585
GPT-5.1,10.1016_j.jet.2008.10.005,5,5,0.6059746146202087,0.07534943688465867,0.033697292588085355,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.010679233545668465,0.07938098887078818,0.03550025744724732
GPT-5.1,10.1016_j.jet.2009.06.003,5,5,0.6302977442741394,0.06353656727838204,0.02841441669829021,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.013643896108262199,0.09780212285891132,0.043738439011262356
GPT-5.1,10.1016_j.jet.2015.07.002,5,5,0.6099759817123414,0.08023375858661473,0.035881627657995595,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0066778664535358965,0.10364275805493335,0.04635045047727897
GPT-5.1,10.1016_j.jet.2017.02.011,5,5,0.5670400500297547,0.10500652769805924,0.04696034680281499,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.049613798136122565,0.14420183304572173,0.06448902023406186
GPT-5.1,10.1016_j.jet.2017.05.005,5,5,0.540186095237732,0.10478122273309037,0.046859587359347275,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07646775292814527,0.1383356154300967,0.061865567962193
GPT-5.1,10.1016_j.jet.2019.104972,5,5,0.6375005006790161,0.05997394735047958,0.026821164630933148,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.020846652513138907,0.02077331555628546,0.00929010914038163
GPT-5.1,10.1016_j.jet.2019.104974,5,5,0.5716190934181213,0.09148285402804208,0.04091237607647851,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04503475474775587,0.09088425604184341,0.04064467491881157
GPT-5.1,10.1016_j.jmateco.2013.07.003,5,5,0.6533013343811035,0.03621383892581444,0.01619532111286981,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.03664748621522631,0.07527329818213642,0.033663242325173676
GPT-5.1,10.1016_j.jmateco.2018.03.002,5,5,0.5767651915550231,0.08708473625462852,0.03894547801359796,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.039888656610854015,0.1395363063278551,0.06240253325566361
GPT-5.1,10.1016_j.jmp.2021.102640,5,5,0.6448119640350342,0.03528540701781085,0.015780113741114637,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.028158115869156973,0.05407187009472706,0.02418167544046954
GPT-5.1,10.1016_j.joep.2008.12.002,5,5,0.6277299880981445,0.08794375810902372,0.03932964426571508,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.011076139932267326,0.1338344111491078,0.05985256821161215
GPT-5.1,10.1016_j.joep.2009.04.004,5,5,0.4825060129165649,0.14058958739660338,0.06287357486949056,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13414783524931226,0.1489309499182629,0.06660394559417052
GPT-5.1,10.1016_j.joep.2010.01.005,5,5,0.4931779861450195,0.15957021663231452,0.07136197031484456,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12347586202085767,0.16258846046445563,0.07271176999111197
GPT-5.1,10.1016_j.joep.2010.03.016,5,5,0.6329396963119507,0.05474881429577852,0.02448441409057461,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.01628584814607348,0.1016956288137472,0.04547966780842501
GPT-5.1,10.1016_j.joep.2010.07.002,5,5,0.4785164654254913,0.05310256284223873,0.023748188058940047,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13813738274038587,0.03675896417188204,0.0164391085341615
GPT-5.1,10.1016_j.joep.2012.10.004,5,5,0.5423269748687745,0.035519382312506384,0.01588475067391359,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07432687329710279,0.06055476569521672,0.02708091449121538
